SchemeCode,Date,NAV
100033,2008-01-01,196.69000
100033,2008-01-02,200.00000
100033,2008-01-03,199.00000
100033,2008-01-04,201.48000
100033,2008-01-07,200.92000
100033,2008-01-08,198.35000
100033,2008-01-09,199.49000
100033,2008-01-10,193.87000
100033,2008-01-11,194.74000
100033,2008-01-14,197.60000
100033,2008-01-15,194.28000
100033,2008-01-16,189.80000
100033,2008-01-17,191.08000
100033,2008-01-18,181.00000
100033,2008-01-21,159.56000
100033,2008-01-22,149.66000
100033,2008-01-23,161.31000
100033,2008-01-24,155.27000
100033,2008-01-25,167.87000
100033,2008-01-28,166.67000
100033,2008-01-29,165.57000
100033,2008-01-30,160.58000
100033,2008-01-31,159.13000
100033,2008-02-01,159.08000
100033,2008-02-04,163.58000
100033,2008-02-05,165.33000
100033,2008-02-06,161.77000
100033,2008-02-07,156.28000
100033,2008-02-08,153.27000
100033,2008-02-11,143.43000
100033,2008-02-12,141.71000
100033,2008-02-13,143.95000
100033,2008-02-14,152.68000
100033,2008-02-15,155.75000
100033,2008-02-18,156.43000
100033,2008-02-19,156.34000
100033,2008-02-20,152.29000
100033,2008-02-21,153.15000
100033,2008-02-22,150.82000
100033,2008-02-25,151.60000
100033,2008-02-26,153.85000
100033,2008-02-27,154.45000
100033,2008-02-28,154.22000
100033,2008-02-29,152.35000
100033,2008-03-03,144.49000
100033,2008-03-04,140.93000
100033,2008-03-05,140.47000
100033,2008-03-07,135.09000
100033,2008-03-10,135.29000
100033,2008-03-11,139.02000
100033,2008-03-12,138.88000
100033,2008-03-13,130.70000
100033,2008-03-14,133.23000
100033,2008-03-17,124.64000
100033,2008-03-18,123.71000
100033,2008-03-19,123.39000
100033,2008-03-24,122.74000
100033,2008-03-25,129.78000
100033,2008-03-26,130.15000
100033,2008-03-27,129.99000
100033,2008-03-28,134.39000
100033,2008-03-31,129.88000
100033,2008-04-01,128.48000
100033,2008-04-02,129.09000
100033,2008-04-03,129.16000
100033,2008-04-04,125.93000
100033,2008-04-07,128.11000
100033,2008-04-08,127.60000
100033,2008-04-09,129.08000
100033,2008-04-10,128.27000
100033,2008-04-11,129.37000
100033,2008-04-15,131.73000
100033,2008-04-16,132.61000
100033,2008-04-17,135.05000
100033,2008-04-21,137.36000
100033,2008-04-22,138.17000
100033,2008-04-23,137.78000
100033,2008-04-24,137.55000
100033,2008-04-25,139.97000
100033,2008-04-28,140.80000
100033,2008-04-29,143.14000
100033,2008-04-30,142.54000
100033,2008-05-02,144.35000
100033,2008-05-05,144.36000
100033,2008-05-06,142.14000
100033,2008-05-07,141.17000
100033,2008-05-08,139.40000
100033,2008-05-09,136.47000
100033,2008-05-12,137.03000
100033,2008-05-13,136.62000
100033,2008-05-14,137.80000
100033,2008-05-15,140.26000
100033,2008-05-16,141.90000
100033,2008-05-20,140.77000
100033,2008-05-21,140.89000
100033,2008-05-22,138.46000
100033,2008-05-23,137.11000
100033,2008-05-26,134.08000
100033,2008-05-27,133.20000
100033,2008-05-28,135.02000
100033,2008-05-29,134.36000
100033,2008-05-30,135.24000
100033,2008-06-02,132.06000
100033,2008-06-03,131.17000
100033,2008-06-04,127.21000
100033,2008-06-05,128.10000
100033,2008-06-06,126.36000
100033,2008-06-09,121.87000
100033,2008-06-10,120.45000
100033,2008-06-11,122.25000
100033,2008-06-12,122.77000
100033,2008-06-13,122.40000
100033,2008-06-16,124.03000
100033,2008-06-17,126.32000
100033,2008-06-18,124.36000
100033,2008-06-19,121.93000
100033,2008-06-20,118.35000
100033,2008-06-23,115.71000
100033,2008-06-24,113.94000
100033,2008-06-25,115.46000
100033,2008-06-26,116.06000
100033,2008-06-27,111.69000
100033,2008-06-30,109.22000
100033,2008-07-01,105.15000
100033,2008-07-02,109.90000
100033,2008-07-03,105.94000
100033,2008-07-04,108.24000
100033,2008-07-07,109.21000
100033,2008-07-08,108.63000
100033,2008-07-09,112.77000
100033,2008-07-10,112.95000
100033,2008-07-11,110.17000
100033,2008-07-14,109.06000
100033,2008-07-15,104.38000
100033,2008-07-16,103.89000
100033,2008-07-17,106.71000
100033,2008-07-18,109.62000
100033,2008-07-21,110.55000
100033,2008-07-22,113.57000
100033,2008-07-23,119.87000
100033,2008-07-24,118.72000
100033,2008-07-25,116.82000
100033,2008-07-28,117.53000
100033,2008-07-29,113.48000
100033,2008-07-30,116.60000
100033,2008-07-31,116.58000
100033,2008-08-01,118.20000
100033,2008-08-04,118.17000
100033,2008-08-05,120.68000
100033,2008-08-06,120.79000
100033,2008-08-07,121.14000
100033,2008-08-08,121.13000
100033,2008-08-11,123.19000
100033,2008-08-12,121.22000
100033,2008-08-13,120.83000
100033,2008-08-14,118.32000
100033,2008-08-18,117.11000
100033,2008-08-19,116.23000
100033,2008-08-20,117.36000
100033,2008-08-21,114.18000
100033,2008-08-22,115.34000
100033,2008-08-25,115.95000
100033,2008-08-26,116.08000
100033,2008-08-27,114.92000
100033,2008-08-28,113.04000
100033,2008-08-29,116.69000
100033,2008-09-01,116.23000
100033,2008-09-02,119.91000
100033,2008-09-04,119.14000
100033,2008-09-05,116.42000
100033,2008-09-08,118.97000
100033,2008-09-09,118.44000
100033,2008-09-10,116.82000
100033,2008-09-11,114.69000
100033,2008-09-12,112.49000
100033,2008-09-15,108.70000
100033,2008-09-16,108.98000
100033,2008-09-17,106.36000
100033,2008-09-18,106.42000
100033,2008-09-19,110.77000
100033,2008-09-22,110.16000
100033,2008-09-23,108.64000
100033,2008-09-24,109.55000
100033,2008-09-25,108.70000
100033,2008-09-26,105.85000
100033,2008-09-29,102.15000
100033,2008-09-30,104.24000
100033,2008-10-01,105.42000
100033,2008-10-03,102.15000
100033,2008-10-06,96.85000
100033,2008-10-07,95.67000
100033,2008-10-08,92.56000
100033,2008-10-10,86.58000
100033,2008-10-13,91.44000
100033,2008-10-14,92.40000
100033,2008-10-15,88.46000
100033,2008-10-16,87.77000
100033,2008-10-17,84.13000
100033,2008-10-20,85.23000
100033,2008-10-21,87.45000
100033,2008-10-22,84.02000
100033,2008-10-23,81.34000
100033,2008-10-24,73.23000
100033,2008-10-27,71.66000
100033,2008-10-29,75.57000
100033,2008-10-31,80.17000
100033,2008-11-03,84.00000
100033,2008-11-04,86.20000
100033,2008-11-05,82.55000
100033,2008-11-06,79.84000
100033,2008-11-07,82.00000
100033,2008-11-10,85.81000
100033,2008-11-11,81.20000
100033,2008-11-12,79.37000
100033,2008-11-14,78.22000
100033,2008-11-17,77.21000
100033,2008-11-18,74.77000
100033,2008-11-19,73.31000
100033,2008-11-20,70.86000
100033,2008-11-21,73.84000
100033,2008-11-24,74.51000
100033,2008-11-25,73.13000
100033,2008-11-26,75.03000
100033,2008-11-28,75.57000
100033,2008-12-01,74.02000
100033,2008-12-02,73.63000
100033,2008-12-03,73.75000
100033,2008-12-04,76.81000
100033,2008-12-05,74.85000
100033,2008-12-08,75.94000
100033,2008-12-10,79.48000
100033,2008-12-11,79.39000
100033,2008-12-12,80.33000
100033,2008-12-15,81.80000
100033,2008-12-16,82.97000
100033,2008-12-17,80.29000
100033,2008-12-18,82.89000
100033,2008-12-19,83.42000
100033,2008-12-22,81.88000
100033,2008-12-23,79.74000
100033,2008-12-24,79.33000
100033,2008-12-26,78.05000
100033,2008-12-29,79.53000
100033,2008-12-30,81.33000
100033,2008-12-31,80.98000
100034,2008-01-01,141.15000
100034,2008-01-02,143.52000
100034,2008-01-03,142.80000
100034,2008-01-04,144.58000
100034,2008-01-07,144.18000
100034,2008-01-08,142.33000
100034,2008-01-09,143.15000
100034,2008-01-10,139.12000
100034,2008-01-11,139.74000
100034,2008-01-14,141.80000
100034,2008-01-15,139.41000
100034,2008-01-16,136.20000
100034,2008-01-17,137.12000
100034,2008-01-18,129.88000
