SchemeCode,Date,NAV
110608,2011-04-21,12.67000
110608,2011-04-25,12.67000
110608,2011-04-26,12.65000
110608,2011-04-27,12.61000
110608,2011-04-28,12.53000
110608,2011-04-29,12.47000
110608,2011-05-02,12.40000
110608,2011-05-03,12.14000
110608,2011-05-04,12.07000
110608,2011-05-05,11.94000
110608,2011-05-06,12.13000
110608,2011-05-09,12.17000
110608,2011-05-10,12.14000
110608,2011-05-11,12.20000
110608,2011-05-12,12.04000
110608,2011-05-13,12.16000
110608,2011-05-16,12.08000
110608,2011-05-17,12.02000
110608,2011-05-18,11.95000
110608,2011-05-19,11.95000
110608,2011-05-20,12.04000
110608,2011-05-23,11.86000
110608,2011-05-24,11.87000
110608,2011-05-25,11.81000
110608,2011-05-26,11.93000
110608,2011-05-27,12.06000
110608,2011-05-30,12.09000
110608,2011-05-31,12.28000
110608,2011-06-01,12.31000
110608,2011-06-02,12.24000
110608,2011-06-03,12.15000
110608,2011-06-06,12.18000
110608,2011-06-07,12.27000
110608,2011-06-08,12.23000
110608,2011-06-09,12.22000
110608,2011-06-10,12.16000
110608,2011-06-13,12.17000
110608,2011-06-14,12.24000
110608,2011-06-15,12.15000
110608,2011-06-16,12.05000
110608,2011-06-17,11.94000
110608,2011-06-20,11.70000
110608,2011-06-21,11.72000
110608,2011-06-22,11.70000
110608,2011-06-23,11.77000
110608,2011-06-24,12.06000
110608,2011-06-27,12.18000
110608,2011-06-28,12.22000
110608,2011-06-29,12.34000
110608,2011-06-30,12.41000
110608,2011-07-01,12.37000
110608,2011-07-04,12.42000
110608,2011-07-05,12.38000
110608,2011-07-06,12.38000
110608,2011-07-07,12.59000
110608,2011-07-08,12.42000
110608,2011-07-11,12.34000
110608,2011-07-12,12.15000
110608,2011-07-13,12.29000
110608,2011-07-14,12.32000
110608,2011-07-15,12.28000
110608,2011-07-18,12.24000
110608,2011-07-19,12.34000
110608,2011-07-20,12.25000
110608,2011-07-21,12.22000
110608,2011-07-22,12.42000
110608,2011-07-25,12.52000
110608,2011-07-26,12.32000
110608,2011-07-27,12.29000
110608,2011-07-28,12.21000
110608,2011-07-29,12.23000
110608,2011-08-01,12.30000
110608,2011-08-02,12.19000
110608,2011-08-03,12.07000
110608,2011-08-04,11.91000
110608,2011-08-05,11.68000
110608,2011-08-08,11.49000
110608,2011-08-09,11.38000
110608,2011-08-10,11.56000
110608,2011-08-11,11.50000
110608,2011-08-12,11.37000
110608,2011-08-16,11.34000
110608,2011-08-17,11.40000
110608,2011-08-18,11.15000
110608,2011-08-19,10.94000
110608,2011-08-22,11.04000
110608,2011-08-23,11.17000
110608,2011-08-24,11.04000
110608,2011-08-25,10.95000
110608,2011-08-26,10.78000
110608,2011-08-29,11.11000
110608,2011-08-30,11.27000
110608,2011-09-02,11.36000
110608,2011-09-05,11.32000
110608,2011-09-06,11.40000
110608,2011-09-07,11.49000
110608,2011-09-08,11.55000
110608,2011-09-09,11.37000
110608,2011-09-12,11.13000
110608,2011-09-13,11.10000
110608,2011-09-14,11.24000
110608,2011-09-15,11.37000
110608,2011-09-16,11.40000
110608,2011-09-19,11.28000
110608,2011-09-20,11.51000
110608,2011-09-21,11.51000
110608,2011-09-22,11.06000
110608,2011-09-23,10.93000
110608,2011-09-26,10.83000
110608,2011-09-27,11.11000
110608,2011-09-28,11.07000
110608,2011-09-29,11.20000
110608,2011-09-30,11.07000
110608,2011-10-03,10.89000
110608,2011-10-04,10.70000
110608,2011-10-05,10.65000
110608,2011-10-07,10.91000
110608,2011-10-10,11.11000
110608,2011-10-11,11.09000
110608,2011-10-12,11.36000
110608,2011-10-13,11.34000
110608,2011-10-14,11.46000
110608,2011-10-17,11.45000
110608,2011-10-18,11.26000
110608,2011-10-19,11.48000
110608,2011-10-20,11.40000
110608,2011-10-21,11.33000
110608,2011-10-24,11.43000
110608,2011-10-25,11.59000
110608,2011-10-28,11.93000
110608,2011-10-31,11.89000
110608,2011-11-01,11.72000
110608,2011-11-02,11.71000
110608,2011-11-03,11.72000
110608,2011-11-04,11.77000
110608,2011-11-08,11.77000
