Date,NAV
2014-01-29,10.00220
2014-01-30,10.00440
2014-01-31,10.00670
2014-02-03,10.01380
2014-02-04,10.01330
2014-02-05,10.01400
2014-02-06,10.02390
2014-02-07,10.02070
2014-02-10,10.02710
2014-02-11,10.02740
2014-02-12,10.02710
2014-02-13,10.02430
2014-02-14,10.02330
2014-02-17,10.03030
2014-02-18,10.03280
2014-02-20,10.03760
2014-02-21,10.04090
2014-02-24,10.04830
2014-02-25,10.05150
2014-02-26,10.05290
2014-02-28,10.05590
2014-03-03,10.05520
2014-03-04,10.05460
2014-03-05,10.07070
2014-03-06,10.07400
2014-03-07,10.08470
2014-03-10,10.09330
2014-03-11,10.10200
2014-03-12,10.10460
2014-03-13,10.10650
2014-03-14,10.11550
2014-03-18,10.12760
2014-03-19,10.13120
2014-03-20,10.13730
2014-03-21,10.15020
2014-03-24,10.16260
2014-03-25,10.16420
2014-03-26,10.16370
2014-03-27,10.16580
2014-03-28,10.17930
2014-03-31,10.18630
2014-04-02,10.18380
2014-04-03,10.18510
2014-04-04,10.18580
2014-04-07,10.19240
2014-04-09,10.19300
2014-04-10,10.19680
2014-04-11,10.19930
2014-04-15,10.20980
2014-04-16,10.21260
2014-04-17,10.21820
2014-04-21,10.22780
2014-04-22,10.22970
2014-04-23,10.23220
2014-04-25,10.23660
2014-04-28,10.24240
2014-04-29,10.24420
2014-04-30,10.24840
2014-05-02,10.25290
2014-05-05,10.26080
2014-05-06,10.26460
2014-05-07,10.26700
2014-05-08,10.27150
2014-05-09,10.27590
2014-05-12,10.28640
2014-05-13,10.28760
2014-05-15,10.29460
2014-05-16,10.30080
2014-05-19,10.30660
2014-05-20,10.31020
2014-05-21,10.31490
2014-05-22,10.31970
2014-05-23,10.32300
2014-05-26,10.33090
2014-05-27,10.33200
2014-05-28,10.33400
2014-05-29,10.33690
2014-05-30,10.34240
2014-06-02,10.34780
2014-06-03,10.35380
2014-06-04,10.36050
2014-06-05,10.36390
2014-06-06,10.36770
2014-06-09,10.37350
2014-06-10,10.37510
2014-06-11,10.37820
2014-06-12,10.38170
2014-06-13,10.38250
2014-06-16,10.38700
2014-06-17,10.38890
2014-06-18,10.39190
2014-06-19,10.39420
2014-06-20,10.39620
2014-06-23,10.40250
2014-06-24,10.40500
2014-06-25,10.40730
2014-06-26,10.41060
2014-06-27,10.41350
2014-06-30,10.42400
