Date,NAV
2007-10-01,10.01530
2007-10-03,10.01970
2007-10-04,10.02200
2007-10-05,10.02420
2007-10-08,10.03100
2007-10-09,10.03330
2007-10-10,10.03550
2007-10-11,10.03780
2007-10-12,10.04000
2007-10-15,10.04680
2007-10-16,10.04910
2007-10-17,10.05130
2007-10-18,10.05360
2007-10-19,10.05590
2007-10-22,10.06260
2007-10-23,0.00000
2007-10-24,0.00000
2007-10-25,0.00000
2007-10-26,0.00000
2007-10-29,0.00000
2007-10-30,0.00000
2007-10-31,0.00000
2007-11-01,0.00000
2007-11-02,0.00000
2007-11-05,0.00000
2007-11-06,0.00000
2007-11-07,0.00000
2007-11-08,0.00000
2007-11-12,0.00000
2007-11-13,0.00000
2007-11-14,0.00000
2007-11-15,0.00000
2007-11-16,0.00000
2007-11-19,0.00000
2007-11-20,0.00000
2007-11-21,0.00000
2007-11-22,0.00000
2007-11-23,0.00000
2007-11-26,0.00000
2007-11-27,0.00000
2007-11-28,0.00000
2007-11-29,0.00000
2007-11-30,0.00000
2007-12-03,0.00000
2007-12-04,0.00000
2007-12-05,0.00000
2007-12-06,0.00000
2007-12-07,0.00000
2007-12-10,0.00000
2007-12-11,0.00000
2007-12-12,0.00000
2007-12-13,0.00000
2007-12-14,0.00000
2007-12-17,0.00000
2007-12-18,0.00000
2007-12-19,0.00000
2007-12-20,0.00000
2007-12-24,0.00000
2007-12-26,0.00000
2007-12-27,0.00000
2007-12-28,0.00000
2007-12-31,0.00000
2008-01-01,0.00000
2008-01-02,0.00000
2008-01-03,0.00000
2008-01-04,0.00000
2008-01-07,0.00000
2008-01-08,0.00000
2008-01-09,0.00000
2008-01-10,0.00000
2008-01-11,0.00000
2008-01-14,0.00000
2008-01-15,0.00000
2008-01-16,0.00000
2008-01-17,0.00000
2008-01-18,0.00000
2008-01-21,0.00000
2008-01-22,0.00000
2008-01-23,0.00000
2008-01-24,0.00000
2008-01-25,0.00000
2008-01-28,0.00000
2008-01-29,0.00000
2008-01-30,0.00000
2008-01-31,0.00000
2008-02-01,0.00000
2008-02-04,0.00000
2008-02-05,0.00000
2008-02-06,0.00000
2008-02-07,0.00000
2008-02-08,0.00000
2008-02-11,0.00000
2008-02-12,0.00000
2008-02-13,0.00000
2008-02-14,0.00000
2008-02-15,0.00000
2008-02-18,0.00000
2008-02-19,0.00000
2008-02-20,0.00000
2008-02-21,0.00000
2008-02-22,0.00000
2008-02-25,0.00000
2008-02-26,0.00000
2008-02-27,0.00000
2008-02-28,0.00000
2008-02-29,0.00000
2008-03-03,0.00000
2008-03-04,0.00000
2008-03-05,0.00000
2008-03-07,0.00000
2008-03-10,0.00000
2008-03-11,0.00000
2008-03-12,0.00000
2008-03-13,0.00000
2008-03-14,0.00000
2008-03-17,0.00000
2008-03-18,0.00000
2008-03-19,0.00000
2008-03-24,0.00000
2008-03-25,0.00000
2008-03-26,0.00000
2008-03-27,0.00000
2008-03-28,0.00000
2008-03-31,0.00000
2008-04-01,0.00000
2008-04-02,10.49150
2008-04-03,10.50400
2008-04-04,10.50900
2008-04-07,10.51730
2008-04-08,10.51990
2008-04-09,10.52260
2008-04-10,10.52550
2008-04-11,10.52830
2008-04-15,10.53980
2008-04-16,10.54260
2008-04-17,10.54550
2008-04-21,10.55690
2008-04-22,10.55980
2008-04-23,10.56270
2008-04-24,10.56550
2008-04-25,10.56810
2008-04-28,10.57480
2008-04-29,10.57900
2008-04-30,10.58020
2008-05-02,10.58720
2008-05-05,10.59390
2008-05-06,10.59670
2008-05-07,10.59940
2008-05-08,10.60360
2008-05-09,10.60490
2008-05-12,10.61320
2008-05-13,10.61590
2008-05-14,10.61870
2008-05-15,10.62140
2008-05-16,10.62410
2008-05-20,10.63510
2008-05-21,10.63790
2008-05-22,10.64060
2008-05-23,10.64480
2008-05-26,10.65160
2008-05-27,10.65430
2008-05-28,10.65710
2008-05-29,10.65980
2008-05-30,10.66260
2008-06-02,10.67080
2008-06-03,10.67360
2008-06-04,10.67640
2008-06-05,10.67910
2008-06-06,10.68330
2008-06-09,10.69010
2008-06-10,10.69290
2008-06-11,10.69650
2008-06-12,10.69930
2008-06-13,10.70200
2008-06-16,10.71020
2008-06-17,10.71300
2008-06-18,10.71570
2008-06-19,10.71850
2008-06-20,10.72120
2008-06-23,10.73070
2008-06-24,10.73220
2008-06-25,10.73470
2008-06-26,10.73770
2008-06-27,10.74060
2008-06-30,10.74940
2008-07-01,0.00000
2008-07-02,10.75520
2008-07-03,10.75810
2008-07-04,10.76110
2008-07-07,10.76990
2008-07-08,10.77280
2008-07-09,10.77570
2008-07-10,10.77860
2008-07-11,10.78160
2008-07-14,10.79030
2008-07-15,10.79330
2008-07-16,10.79620
2008-07-17,10.79910
2008-07-18,10.80210
2008-07-21,10.81090
2008-07-22,10.81390
2008-07-23,10.81680
2008-07-24,10.81970
2008-07-25,10.82270
2008-07-28,10.83150
2008-07-29,10.83440
2008-07-30,10.83740
2008-07-31,10.84030
2008-08-01,10.84330
2008-08-04,10.85210
2008-08-05,10.85510
2008-08-06,10.85800
2008-08-07,10.86090
2008-08-08,10.86390
2008-08-11,10.87270
2008-08-12,10.87570
2008-08-13,10.87860
2008-08-14,10.88160
2008-08-18,10.89330
2008-08-19,0.00000
2008-08-20,10.89920
2008-08-21,10.90220
2008-08-22,10.90510
2008-08-25,10.91390
2008-08-26,10.91690
2008-08-27,10.91980
2008-08-28,10.92280
2008-08-29,10.92570
2008-09-01,10.93460
2008-09-02,10.93750
2008-09-04,10.94340
2008-09-05,10.94630
2008-09-08,10.95520
2008-09-09,10.95810
2008-09-10,10.96100
2008-09-11,10.96390
2008-09-12,10.96680
2008-09-15,10.97560
2008-09-16,10.97850
2008-09-17,10.98140
2008-09-18,10.98430
2008-09-19,10.98720
2008-09-22,10.99590
2008-09-23,10.99840
2008-09-24,11.00120
2008-09-25,11.00410
2008-09-26,11.00740
2008-09-29,11.01750
2008-09-30,0.00000
2008-10-01,11.02460
2008-10-03,11.03180
2008-10-06,11.04230
2008-10-07,11.04580
2008-10-08,11.04930
2008-10-10,11.05630
2008-10-13,11.06690
2008-10-14,11.07050
2008-10-15,11.07410
2008-10-16,11.07760
2008-10-17,11.08120
2008-10-20,11.09200
2008-10-21,11.09540
2008-10-22,11.09890
2008-10-23,11.10250
2008-10-24,11.10610
2008-10-27,11.11680
2008-10-29,11.12390
2008-10-31,11.13100
2008-11-03,11.14170
2008-11-04,11.14530
2008-11-05,11.14880
2008-11-06,11.15250
2008-11-07,11.15610
2008-11-10,11.16680
2008-11-11,11.17040
2008-11-12,11.17400
2008-11-14,11.18160
2008-11-17,11.19190
2008-11-18,11.19550
2008-11-19,11.19910
2008-11-20,11.20260
2008-11-21,11.20620
2008-11-24,11.21700
2008-11-25,11.22050
2008-11-26,11.22410
2008-11-28,11.23130
2008-12-01,11.24250
2008-12-02,11.24610
2008-12-03,11.24960
2008-12-04,11.25320
2008-12-05,11.25680
2008-12-08,11.26750
2008-12-10,11.27470
2008-12-11,11.27830
2008-12-12,11.28190
2008-12-15,11.29260
2008-12-16,11.29610
2008-12-17,11.29960
2008-12-18,11.30310
2008-12-19,11.30640
2008-12-22,11.31520
2008-12-23,11.31810
2008-12-24,11.32110
2008-12-26,11.32710
2008-12-29,11.33670
2008-12-30,11.33990
2008-12-31,11.34300
2009-01-01,11.34610
2009-01-02,11.34920
2009-01-05,11.35850
2009-01-06,11.36160
2009-01-07,11.36470
2009-01-09,11.37090
2009-01-12,11.38020
2009-01-13,11.38320
2009-01-14,11.38630
2009-01-15,11.38940
2009-01-16,11.39250
2009-01-19,11.40180
2009-01-20,11.40490
2009-01-21,11.40800
2009-01-22,11.41110
2009-01-23,11.41420
2009-01-27,11.42660
2009-01-28,11.42970
2009-01-29,11.43280
2009-01-30,11.43580
2009-02-02,11.44510
2009-02-03,11.44820
2009-02-04,11.45130
2009-02-05,11.45440
2009-02-06,11.46060
2009-02-09,11.47950
2009-02-10,11.48220
2009-02-11,11.48490
2009-02-12,11.48770
2009-02-13,11.49050
2009-02-16,11.49900
2009-02-17,11.50170
2009-02-18,11.50440
2009-02-19,11.50720
2009-02-20,11.50990
2009-02-24,11.52050
2009-02-25,11.52310
2009-02-26,11.52570
2009-02-27,11.52820
2009-03-02,11.53600
2009-03-03,11.53860
2009-03-04,11.54110
2009-03-05,11.54370
2009-03-06,11.54620
2009-03-09,11.55380
2009-03-12,11.56130
2009-03-13,11.56390
2009-03-16,11.57160
2009-03-17,11.57320
2009-03-18,11.57330
2009-03-19,11.57600
2009-03-20,11.57870
2009-03-23,11.58540
2009-03-24,0.00000
2009-03-25,0.00000
2009-03-26,0.00000
2009-03-27,0.00000
2009-03-30,0.00000
2009-03-31,0.00000
2009-04-01,0.00000
2009-04-02,0.00000
2009-04-06,0.00000
2009-04-08,0.00000
2009-04-09,0.00000
2009-04-13,0.00000
2009-04-15,0.00000
2009-04-16,0.00000
2009-04-17,0.00000
2009-04-20,0.00000
2009-04-21,0.00000
2009-04-22,0.00000
2009-04-23,0.00000
2009-04-24,0.00000
2009-04-27,0.00000
2009-04-28,0.00000
