Date,NAV
2013-11-12,10.00160
2013-11-13,10.00330
2013-11-14,9.99420
2013-11-18,10.00760
2013-11-19,10.01510
2013-11-20,10.01410
2013-11-21,10.01370
2013-11-22,10.01790
2013-11-25,10.03040
2013-11-26,10.04130
2013-11-27,10.04930
2013-11-28,10.05540
2013-11-29,10.05680
2013-12-02,10.06570
2013-12-03,10.06840
2013-12-04,10.07450
2013-12-05,10.08490
2013-12-06,10.08490
2013-12-09,10.08810
2013-12-10,10.09020
2013-12-11,10.09330
2013-12-12,10.09900
2013-12-13,10.09440
2013-12-16,10.10050
2013-12-17,10.10320
2013-12-18,10.11570
2013-12-19,10.11630
2013-12-20,10.11340
2013-12-23,10.12080
2013-12-24,10.12300
2013-12-26,10.12940
2013-12-27,10.13000
2013-12-30,10.13670
2013-12-31,10.14050
2014-01-01,10.14410
2014-01-02,10.15070
2014-01-03,10.15300
2014-01-06,10.16400
2014-01-07,10.16740
2014-01-08,10.16600
2014-01-09,10.16490
2014-01-10,10.16890
2014-01-13,10.17830
2014-01-15,10.18800
2014-01-16,10.19390
2014-01-17,10.19720
2014-01-20,10.20510
2014-01-21,10.21070
2014-01-22,10.20620
2014-01-23,10.20930
2014-01-24,10.20870
2014-01-27,10.21680
2014-01-28,10.20720
2014-01-29,10.21010
2014-01-30,10.20380
2014-01-31,10.20420
2014-02-03,10.21320
2014-02-04,10.22110
2014-02-05,10.22710
2014-02-06,10.23060
2014-02-07,10.23180
2014-02-10,10.24170
2014-02-11,10.23970
2014-02-12,10.23660
2014-02-13,10.23800
2014-02-14,10.23750
2014-02-17,10.24700
2014-02-18,10.24760
2014-02-20,10.25590
2014-02-21,10.25690
2014-02-24,10.26670
2014-02-25,10.26650
2014-02-26,10.26840
2014-02-28,10.27330
2014-03-03,10.28010
2014-03-04,10.27980
2014-03-05,10.28460
2014-03-06,10.28880
2014-03-07,10.29600
2014-03-10,10.30690
2014-03-11,10.31790
2014-03-12,10.32030
2014-03-13,10.32370
2014-03-14,10.32540
2014-03-18,10.33580
2014-03-19,10.33950
2014-03-20,10.34300
2014-03-21,10.35120
2014-03-24,10.36450
2014-03-25,10.36650
2014-03-26,10.36670
2014-03-27,10.37020
2014-03-28,10.38020
2014-03-31,10.38750
2014-04-02,10.38590
2014-04-03,10.39080
2014-04-04,10.39130
2014-04-07,10.39860
2014-04-09,10.40240
2014-04-10,10.40130
2014-04-11,10.40530
2014-04-15,10.41710
2014-04-16,10.42360
2014-04-17,10.42690
2014-04-21,10.43690
2014-04-22,10.44100
2014-04-23,10.44270
2014-04-25,10.44810
2014-04-28,10.45450
2014-04-29,10.45760
2014-04-30,10.46100
2014-05-02,10.46940
2014-05-05,10.48030
2014-05-06,10.48160
