Date,NAV
2018-07-03,12.05920
2018-07-04,12.06050
2018-07-05,12.06170
2018-07-06,12.06280
2018-07-09,12.06610
2018-07-10,12.06740
2018-07-11,12.06870
2018-07-12,12.07000
2018-07-13,12.07150
2018-07-16,12.07540
2018-07-17,12.07670
2018-07-18,12.07800
2018-07-19,12.07930
2018-07-20,12.08040
2018-07-23,12.08380
2018-07-24,12.08520
2018-07-25,12.08650
2018-07-26,12.08710
2018-07-03,12.05920
2018-07-04,12.06050
2018-07-05,12.06170
2018-07-06,12.06280
2018-07-09,12.06610
2018-07-10,12.06740
2018-07-11,12.06870
2018-07-12,12.07000
2018-07-13,12.07150
2018-07-16,12.07540
2018-07-17,12.07670
2018-07-18,12.07800
2018-07-19,12.07930
2018-07-20,12.08040
2018-07-23,12.08380
2018-07-24,12.08520
2018-07-25,12.08650
2018-07-26,12.08710
