Date,NAV
2011-05-03,10.00860
2011-05-04,10.00960
2011-05-05,10.00900
2011-05-06,10.01120
2011-05-09,10.01800
2011-05-10,10.01900
2011-05-11,10.02060
2011-05-12,10.02250
2011-05-13,10.02480
2011-05-16,10.03060
2011-05-18,10.03570
2011-05-19,10.03830
2011-05-20,10.03930
2011-05-23,10.04590
2011-05-24,10.04290
2011-05-25,10.04310
2011-05-26,10.04910
2011-05-27,10.04980
2011-05-30,10.05470
2011-05-31,10.05760
2011-06-01,10.05950
2011-06-02,10.06260
2011-06-03,10.06520
2011-06-06,10.07350
2011-06-07,10.07600
2011-06-08,10.07860
2011-06-09,10.08380
2011-06-10,10.08880
2011-06-13,10.09730
2011-06-14,10.10010
2011-06-15,10.10250
2011-06-16,10.10590
2011-06-17,10.10950
2011-06-20,10.11650
2011-06-21,10.12010
2011-06-22,10.12060
2011-06-23,10.12130
2011-06-24,10.12090
2011-06-27,10.12960
2011-06-28,10.13320
2011-06-29,10.13860
2011-06-30,10.14400
2011-07-04,10.15080
2011-07-05,10.15250
2011-07-06,10.15380
2011-07-07,10.15760
2011-07-08,10.15950
2011-07-11,10.16680
2011-07-12,10.17010
2011-07-13,10.17520
2011-07-14,10.18100
2011-07-15,10.18980
2011-07-18,10.19640
2011-07-19,10.20020
2011-07-20,10.20340
2011-07-21,10.20510
2011-07-22,10.20730
2011-07-25,10.21550
2011-07-26,10.21290
2011-07-27,10.21400
2011-07-28,10.21690
2011-07-29,10.21970
2011-08-01,10.22830
2011-08-02,10.23030
2011-08-03,10.23130
2011-08-04,10.23560
2011-08-05,10.24150
2011-08-08,10.25420
2011-08-09,10.25820
2011-08-10,10.25750
2011-08-11,10.25930
2011-08-12,10.25920
2011-08-16,10.26840
2011-08-17,10.26950
2011-08-18,10.27220
2011-08-22,10.28770
2011-08-23,10.29540
2011-08-24,10.29660
2011-08-25,10.29680
2011-08-26,10.29700
2011-08-29,10.30050
2011-08-30,10.30170
2011-09-02,10.30850
2011-09-05,10.31710
2011-09-06,10.32090
2011-09-07,10.32340
2011-09-08,10.32640
2011-09-09,10.32870
2011-09-12,10.33490
2011-09-13,10.33700
2011-09-14,10.33760
2011-09-15,10.33780
2011-09-16,10.34010
2011-09-19,10.34790
2011-09-20,10.35020
2011-09-21,10.35110
2011-09-22,10.35470
2011-09-23,10.35840
2011-09-26,10.36240
2011-09-27,10.36400
2011-09-28,10.37120
2011-09-29,10.37530
2011-10-03,10.38590
2011-10-04,10.38800
2011-10-05,10.39110
2011-10-07,10.39690
2011-10-10,10.40370
2011-10-11,10.40510
2011-10-12,10.40640
2011-10-13,10.40870
2011-10-14,10.41020
2011-10-17,10.41560
2011-10-18,10.41820
2011-10-19,10.42060
2011-10-20,10.42300
2011-10-21,10.42540
2011-10-24,10.43240
2011-10-25,10.43740
2011-10-28,10.44350
2011-10-31,10.45070
2011-11-01,10.45160
2011-11-02,10.45400
2011-11-03,10.45570
2011-11-04,10.45800
2011-11-08,10.46790
2011-11-09,10.46900
2011-11-11,10.47190
2011-11-14,10.47750
2011-11-15,10.48060
2011-11-16,10.48340
2011-11-17,10.48690
2011-11-18,10.48950
2011-11-21,10.49750
2011-11-22,10.50000
2011-11-23,10.50100
2011-11-24,10.50370
2011-11-25,10.50620
2011-11-28,10.51390
2011-11-29,10.51700
2011-11-30,10.52020
2011-12-01,10.52400
2011-12-02,10.52680
2011-12-05,10.53620
2011-12-07,10.54310
2011-12-08,10.54710
2011-12-09,10.54970
2011-12-12,10.55770
2011-12-13,10.56050
2011-12-14,10.56250
2011-12-15,10.56540
2011-12-16,10.56930
2011-12-19,10.57440
2011-12-20,10.57540
2011-12-21,10.57700
2011-12-22,10.57770
2011-12-23,10.57890
2011-12-26,10.58660
2011-12-27,10.59190
2011-12-28,10.59460
2011-12-29,10.59730
2011-12-30,10.60170
2012-01-02,10.60980
2012-01-03,10.61200
2012-01-04,10.61500
2012-01-05,10.61780
2012-01-06,10.62060
2012-01-09,10.62860
2012-01-10,10.63080
2012-01-11,10.63160
2012-01-12,10.63070
2012-01-13,10.63250
2012-01-16,10.64080
2012-01-17,10.64250
2012-01-18,10.64390
2012-01-19,10.64940
2012-01-20,10.65330
2012-01-23,10.66210
2012-01-24,10.66720
2012-01-25,10.66650
2012-01-27,10.67210
2012-01-30,10.68030
2012-01-31,10.68170
2012-02-01,10.68350
2012-02-02,10.68710
2012-02-03,10.69030
2012-02-06,10.69940
2012-02-07,10.70240
2012-02-08,10.70370
2012-02-09,10.70490
2012-02-10,10.70660
2012-02-13,10.71300
2012-02-14,10.71430
2012-02-15,10.71520
2012-02-17,10.72200
2012-02-21,10.73280
2012-02-22,10.73730
2012-02-23,10.74000
2012-02-24,10.74300
2012-02-27,10.74900
2012-02-28,10.74810
2012-02-29,10.74630
2012-03-01,10.74190
2012-03-02,10.74700
2012-03-05,10.74890
2012-03-06,10.74610
2012-03-07,10.74610
2012-03-09,10.74820
2012-03-12,10.75380
2012-03-13,10.75030
2012-03-14,10.75880
2012-03-15,10.75760
2012-03-16,10.75770
2012-03-19,10.76660
2012-03-20,10.77040
2012-03-21,10.77330
2012-03-22,10.77640
2012-03-26,10.78730
2012-03-27,10.79760
2012-03-28,10.80690
2012-03-29,10.76990
2012-03-30,10.77130
2012-04-03,10.79420
2012-04-04,10.80400
2012-04-09,10.81880
2012-04-10,10.82350
2012-04-11,10.82800
2012-04-12,10.83480
2012-04-13,10.83760
2012-04-16,10.84580
2012-04-17,10.85640
2012-04-18,10.86560
2012-04-19,10.86780
2012-04-20,10.86970
2012-04-23,10.87260
2012-04-24,10.87400
2012-04-25,10.87690
2012-04-26,10.87820
2012-04-27,10.87960
2012-04-30,10.88720
2012-05-02,10.89110
2012-05-03,10.89310
2012-05-04,10.89560
2012-05-07,10.90340
2012-05-08,10.90480
2012-05-09,10.90670
2012-05-10,10.90900
2012-05-11,10.90700
2012-05-14,10.91450
2012-05-15,10.91870
2012-05-16,10.92210
2012-05-17,10.92480
2012-05-18,10.92650
2012-05-21,10.93420
2012-05-22,10.93660
2012-05-23,10.93930
2012-05-24,10.94320
2012-05-25,10.94510
2012-05-28,10.95380
2012-05-29,10.95680
2012-05-30,10.95990
2012-05-31,10.96590
2012-06-01,10.96830
2012-06-04,10.97840
2012-06-05,10.98190
2012-06-06,10.98630
2012-06-07,10.98950
2012-06-08,10.99390
2012-06-11,11.00240
2012-06-12,11.00550
2012-06-13,11.01120
2012-06-14,11.01340
2012-06-15,11.01620
2012-06-18,11.02130
2012-06-19,11.02390
2012-06-20,11.02810
2012-06-21,11.03220
2012-06-22,11.03490
2012-06-25,11.04400
2012-06-26,11.04710
2012-06-27,11.05040
2012-06-28,11.05370
2012-06-29,11.05720
2012-07-03,11.06830
2012-07-04,11.07200
2012-07-05,11.07500
2012-07-06,11.07820
2012-07-09,11.08690
2012-07-10,11.08970
2012-07-11,11.09270
2012-07-12,11.09550
2012-07-13,11.09870
2012-07-16,11.10760
2012-07-17,11.11080
2012-07-18,11.11420
2012-07-19,11.11730
2012-07-20,11.12020
2012-07-23,11.12930
2012-07-24,11.13230
2012-07-25,11.13550
2012-07-26,11.13850
2012-07-27,11.14140
2012-07-30,11.15030
2012-07-31,11.15330
2012-08-01,11.15630
2012-08-02,11.15930
2012-08-03,11.16250
2012-08-06,11.17740
2012-08-07,11.18010
2012-08-08,11.18300
2012-08-09,11.18580
2012-08-10,11.18860
2012-08-13,11.19700
2012-08-14,11.19980
2012-08-16,11.20550
2012-08-17,11.20830
2012-08-21,11.21950
2012-08-22,11.22230
2012-08-23,11.22520
2012-08-24,11.22790
2012-08-27,11.23630
2012-08-28,11.23910
2012-08-29,11.24190
2012-08-30,11.24470
2012-08-31,11.24740
2012-09-03,11.25580
2012-09-04,11.25850
2012-09-05,11.26130
2012-09-06,11.26400
2012-09-07,11.26680
2012-09-10,11.27670
2012-09-11,11.27940
2012-09-12,11.28220
2012-09-13,11.28490
2012-09-14,11.28770
2012-09-17,11.29590
2012-09-18,11.29860
2012-09-20,11.30400
2012-09-21,11.30670
2012-09-24,11.31460
2012-09-25,11.31730
2012-09-26,11.31990
2012-09-27,11.28960
2012-09-28,11.29200
2012-10-01,11.29930
2012-10-03,11.30400
2012-10-04,11.30630
2012-10-05,11.30860
2012-10-08,11.31570
2012-10-09,11.31810
2012-10-10,11.32040
2012-10-11,11.32270
2012-10-12,11.32510
2012-10-15,11.33210
2012-10-16,11.33440
2012-10-17,11.33680
2012-10-18,11.33910
2012-10-19,11.34150
2012-10-22,11.34850
2012-10-23,11.35080
2012-10-25,11.35550
2012-10-29,11.36368
