Date,NAV
2010-07-22,10.00000
2010-07-23,10.00120
2010-07-26,10.00550
2010-07-27,10.00670
2010-07-28,10.00920
2010-07-29,10.01130
2010-07-30,10.01310
2010-08-02,10.03030
2010-08-03,10.03260
2010-08-04,10.03430
2010-08-05,10.03780
2010-08-06,10.04180
2010-08-09,10.04730
2010-08-10,10.04400
2010-08-11,10.04360
2010-08-12,10.04630
2010-08-13,10.03890
2010-08-16,10.04390
2010-08-17,10.04140
2010-08-18,10.04300
2010-08-20,10.04130
2010-08-23,10.04480
2010-08-24,10.04910
2010-08-25,10.05130
2010-08-26,10.05140
2010-08-27,10.05320
2010-08-30,10.05700
2010-08-31,10.05900
2010-09-01,10.06100
2010-09-02,10.06300
2010-09-03,10.06380
2010-09-06,10.06910
2010-09-07,10.07110
2010-09-08,10.07360
2010-09-09,10.07560
2010-09-13,10.08210
2010-09-14,10.08250
2010-09-15,10.08500
2010-09-16,10.08720
2010-09-17,10.08920
2010-09-20,10.09410
2010-09-21,10.09480
2010-09-22,10.09590
2010-09-23,10.09810
2010-09-24,10.10020
2010-09-27,10.10480
2010-09-28,10.10700
2010-09-29,10.11040
2010-10-01,10.00410
2010-10-04,10.00840
2010-10-05,10.01000
2010-10-06,10.00860
2010-10-07,10.01020
2010-10-08,10.01050
2010-10-11,10.01660
2010-10-12,10.01340
2010-10-13,10.01500
2010-10-14,10.01420
2010-10-15,10.01370
2010-10-18,10.01480
2010-10-19,10.00810
2010-10-20,10.01020
2010-10-21,10.01270
2010-10-22,10.01790
2010-10-25,10.02490
2010-10-26,10.02680
2010-10-27,10.02250
2010-10-28,10.02470
2010-10-29,10.02670
2010-11-01,10.03420
2010-11-02,10.03850
2010-11-03,10.04240
2010-11-04,10.04460
2010-11-08,10.05330
2010-11-09,10.04780
2010-11-10,10.04850
2010-11-11,10.04910
2010-11-12,10.04970
2010-11-15,10.05360
2010-11-16,10.05500
2010-11-18,10.05890
2010-11-19,10.06010
2010-11-22,10.06420
2010-11-23,10.06410
2010-11-24,10.06430
2010-11-25,10.06450
2010-11-26,10.06130
2010-11-29,10.06380
2010-11-30,10.06410
2010-12-01,10.06620
2010-12-02,10.06730
2010-12-03,10.06860
2010-12-06,10.06960
2010-12-07,10.06670
2010-12-08,10.06380
2010-12-09,10.06540
2010-12-10,10.06430
2010-12-13,10.07050
2010-12-14,10.07110
2010-12-15,10.07040
2010-12-16,10.07580
2010-12-20,10.08720
2010-12-21,10.08520
2010-12-22,10.08580
2010-12-23,10.08820
2010-12-24,10.08820
2010-12-27,10.09420
2010-12-28,10.09670
2010-12-29,10.09960
2010-12-30,10.10930
2010-12-31,10.11690
2011-01-03,10.11880
2011-01-04,10.12250
2011-01-05,10.13510
2011-01-06,10.13760
2011-01-07,10.13700
2011-01-10,10.13900
2011-01-11,10.13630
2011-01-12,10.13640
2011-01-13,10.13650
2011-01-14,10.13860
2011-01-17,10.14610
2011-01-18,10.14740
2011-01-19,10.14990
2011-01-20,10.15220
2011-01-21,10.15260
2011-01-24,10.16190
2011-01-25,10.16470
2011-01-27,10.17120
2011-01-28,10.17470
2011-01-31,10.18100
2011-02-01,10.18030
2011-02-02,10.18020
2011-02-03,10.18030
2011-02-04,10.18430
2011-02-07,10.19030
2011-02-08,10.19260
2011-02-09,10.19520
2011-02-10,10.19650
2011-02-11,10.19900
2011-02-14,10.20350
2011-02-15,10.20400
2011-02-17,10.20960
2011-02-18,10.21300
2011-02-21,10.22010
2011-02-22,10.22100
2011-02-23,10.22280
2011-02-24,10.22440
2011-02-25,10.22620
2011-02-28,10.23370
2011-03-01,10.23630
2011-03-03,10.24170
2011-03-04,10.24460
2011-03-07,10.25280
2011-03-08,10.25730
2011-03-09,10.26080
2011-03-10,10.26420
2011-03-11,10.27000
2011-03-14,10.27650
2011-03-15,10.27710
2011-03-16,10.28050
2011-03-17,10.28590
2011-03-18,10.28760
2011-03-21,10.29270
2011-03-22,10.29330
2011-03-23,10.29430
2011-03-24,10.29870
2011-03-25,10.30130
2011-03-28,10.32030
2011-03-29,10.00410
2011-03-30,10.00730
2011-03-31,10.01660
2011-04-05,10.04380
2011-04-06,10.04080
2011-04-07,10.04390
2011-04-08,10.04750
2011-04-11,10.05180
2011-04-13,10.05700
2011-04-15,10.06170
2011-04-18,10.06850
2011-04-19,10.07060
2011-04-20,10.07260
2011-04-21,10.07400
2011-04-25,10.08410
2011-04-26,10.08670
2011-04-27,10.08930
2011-04-28,10.09180
2011-04-29,10.09440
2011-05-02,10.10210
2011-05-03,10.10470
2011-05-04,10.10730
2011-05-05,10.10980
2011-05-06,10.11240
2011-05-09,10.12010
2011-05-10,10.12270
2011-05-11,10.12530
2011-05-12,10.12780
2011-05-13,10.13040
2011-05-16,10.13810
2011-05-18,10.14320
2011-05-19,10.14580
2011-05-20,10.14840
2011-05-23,10.15610
2011-05-24,10.15870
2011-05-25,10.16130
2011-05-26,10.16380
2011-05-27,10.16640
2011-05-30,10.17410
2011-05-31,10.00260
2011-06-01,10.00510
2011-06-02,10.00760
2011-06-03,10.01010
2011-06-06,10.01770
2011-06-07,10.02020
2011-06-08,10.02280
2011-06-09,10.02530
2011-06-10,10.02780
2011-06-13,10.03540
2011-06-14,10.03790
2011-06-15,10.04040
2011-06-16,10.04290
2011-06-17,10.04550
2011-06-20,10.05300
2011-06-21,10.05560
2011-06-22,10.05810
2011-06-23,10.06060
2011-06-24,10.06300
2011-06-27,10.07040
2011-06-28,10.07290
2011-06-29,10.07540
2011-06-30,10.07780
2011-07-04,10.08780
2011-07-05,10.09030
2011-07-06,10.09280
2011-07-07,10.09530
2011-07-08,10.09770
2011-07-11,10.10520
2011-07-12,10.10770
2011-07-13,10.11020
2011-07-14,10.11270
2011-07-15,10.11510
2011-07-18,10.12260
2011-07-19,10.12510
2011-07-20,10.12660
2011-07-21,10.12810
2011-07-22,10.12960
2011-07-25,10.00000
