Date,NAV
2013-01-03,10.05970
2013-01-04,10.06250
2013-01-07,10.06980
2013-01-08,10.07180
2013-01-09,10.07310
2013-01-10,10.07580
2013-01-11,10.07920
2013-01-14,10.08710
2013-01-15,10.09000
2013-01-16,10.09180
2013-01-17,10.09420
2013-01-18,10.09670
2013-01-21,10.10320
2013-01-22,10.10470
2013-01-23,10.10670
2013-01-24,10.10950
2013-01-28,10.11780
2013-01-29,10.12030
2013-01-30,10.12030
2013-01-31,10.11900
2013-02-01,10.11900
2013-02-04,10.11900
2013-02-05,10.11900
2013-02-06,10.11900
2013-02-07,10.11900
2013-02-08,10.11900
2013-02-11,10.11900
2013-02-12,10.11900
2013-02-13,10.11900
2013-02-14,10.11780
2013-02-15,10.11780
2013-02-18,10.11780
2013-02-20,10.11780
2013-02-21,10.11780
2013-02-22,10.11780
2013-02-25,10.11780
2013-02-26,10.11780
2013-02-27,10.11980
2013-02-28,10.11980
2013-03-01,10.11980
2013-03-04,10.11980
2013-03-05,10.11980
2013-03-06,10.11980
2013-03-07,10.11980
2013-03-08,10.11980
2013-03-11,10.11980
2013-03-12,10.11980
2013-03-13,10.11980
2013-03-14,10.11980
2013-03-15,10.11980
2013-03-18,10.11980
2013-03-19,10.11980
2013-03-20,10.11980
2013-03-21,10.11980
2013-03-22,10.11980
2013-03-25,10.11980
2013-03-26,10.11760
2013-03-28,10.11760
2013-04-02,10.11760
2013-04-03,10.11760
2013-04-04,10.11760
2013-04-05,10.11720
2013-04-08,10.11720
2013-04-09,10.11720
2013-04-10,10.11720
2013-04-12,10.11720
2013-04-15,10.11720
2013-04-16,10.11720
2013-04-17,10.11400
2013-04-18,10.11400
2013-04-22,10.11400
2013-04-23,10.11400
2013-04-25,10.11400
2013-04-26,10.11400
2013-04-29,10.11400
2013-04-30,10.11400
2013-05-02,10.11400
2013-05-03,10.11000
2013-05-06,10.11000
2013-05-07,10.11000
2013-05-08,10.11000
2013-05-09,10.11000
2013-05-10,10.11000
2013-05-13,10.11000
2013-05-14,10.11000
2013-05-15,10.11000
2013-05-16,10.11000
2013-05-17,10.11000
2013-05-20,10.11000
2013-05-21,10.11000
2013-05-22,10.11000
2013-05-23,10.10930
2013-05-24,10.10930
