Date,NAV
2012-07-05,10.00620
2012-07-06,10.01180
2012-07-09,10.02340
2012-07-10,10.02450
2012-07-11,10.02610
2012-07-12,10.03250
2012-07-13,10.03670
2012-07-16,10.05090
2012-07-17,10.04520
2012-07-18,10.06160
2012-07-19,10.06000
2012-07-20,10.06900
2012-07-23,10.08320
2012-07-24,10.09080
2012-07-25,10.08870
2012-07-26,10.08720
2012-07-27,10.09080
2012-07-30,10.09120
2012-07-31,10.09020
2012-08-01,10.09140
2012-08-02,10.09920
2012-08-03,10.10420
2012-08-06,10.11080
2012-08-07,10.12140
2012-08-08,10.12620
2012-08-09,10.13040
2012-08-10,10.12760
2012-08-13,10.13210
2012-08-14,10.13290
2012-08-16,10.13520
2012-08-17,10.13920
2012-08-21,10.14790
2012-08-22,10.14980
2012-08-23,10.15290
2012-08-24,10.15620
2012-08-27,10.16110
2012-08-28,10.16220
2012-08-29,10.16550
2012-08-30,10.16960
2012-08-31,10.17030
2012-09-03,10.17690
2012-09-04,10.18160
2012-09-05,10.18760
2012-09-06,10.19670
2012-09-07,10.19640
2012-09-10,10.20500
2012-09-11,10.21200
2012-09-12,10.21460
2012-09-13,10.21820
2012-09-14,10.23150
2012-09-17,10.24890
2012-09-18,10.24630
2012-09-20,10.25090
2012-09-21,10.25680
2012-09-24,10.27540
2012-09-25,10.28640
2012-09-26,10.28570
2012-09-27,10.29240
2012-09-28,10.30270
2012-10-01,10.31490
2012-10-03,10.32180
2012-10-04,10.33310
2012-10-05,10.33120
2012-10-08,10.33990
2012-10-09,10.34630
2012-10-10,10.35270
2012-10-11,10.35430
2012-10-12,10.35740
2012-10-15,10.36770
2012-10-16,10.37630
2012-10-17,10.39340
2012-10-18,10.39320
2012-10-19,10.39620
2012-10-22,10.39610
2012-10-23,10.39140
2012-10-25,10.39800
2012-10-29,10.40780
2012-10-30,10.40220
2012-10-31,10.39370
2012-11-01,10.39680
2012-11-02,10.39490
2012-11-05,10.39990
2012-11-06,10.39930
2012-11-07,10.40210
2012-11-08,10.40510
2012-11-09,10.40730
2012-11-12,10.41490
2012-11-15,10.42250
2012-11-16,10.42650
2012-11-19,10.43330
2012-11-20,10.43700
2012-11-21,10.43190
2012-11-22,10.42960
2012-11-23,10.42470
2012-11-26,10.43830
2012-11-27,10.44330
2012-11-29,10.44690
2012-11-30,10.45300
2012-12-03,10.46450
2012-12-04,10.46210
2012-12-05,10.46230
2012-12-06,10.46230
2012-12-07,10.46640
2012-12-10,10.47200
2012-12-11,10.47470
2012-12-12,10.47580
2012-12-13,10.47770
2012-12-14,10.48560
2012-12-17,10.49330
2012-12-18,10.49300
2012-12-19,10.49110
2012-12-20,10.49050
2012-12-21,10.49390
2012-12-24,10.50390
2012-12-26,10.50600
2012-12-27,10.51220
2012-12-28,10.51570
2012-12-31,10.53150
2013-01-01,10.54720
2013-01-02,10.55540
2013-01-03,10.56740
2013-01-04,10.57320
2013-01-07,10.58130
2013-01-08,10.58590
2013-01-09,10.59280
2013-01-10,10.60530
2013-01-11,10.61580
2013-01-14,10.63940
2013-01-15,10.63730
2013-01-16,10.61990
2013-01-17,10.62690
2013-01-18,10.62900
2013-01-21,10.63530
2013-01-22,10.63350
2013-01-23,10.63250
2013-01-24,10.63910
2013-01-28,10.64520
2013-01-29,10.65330
2013-01-30,10.64890
2013-01-31,10.64090
2013-02-01,10.63740
2013-02-04,10.63810
2013-02-05,10.63920
2013-02-06,10.63980
2013-02-07,10.65680
2013-02-08,10.65950
2013-02-11,10.66290
2013-02-12,10.66210
2013-02-13,10.66570
2013-02-14,10.66450
2013-02-15,10.66490
2013-02-18,10.66940
2013-02-20,10.67680
2013-02-21,10.67800
2013-02-22,10.67400
2013-02-25,10.67890
2013-02-26,10.67720
2013-02-27,10.67840
2013-02-28,10.67430
2013-03-01,10.67500
2013-03-04,10.68240
2013-03-05,10.68510
2013-03-06,10.69430
2013-03-07,10.69780
2013-03-08,10.70500
2013-03-11,10.71040
2013-03-12,10.70820
2013-03-13,10.71150
2013-03-14,10.73510
2013-03-15,10.74530
2013-03-18,10.11830
2013-03-19,10.10820
2013-03-20,10.10960
2013-03-21,10.11670
2013-03-22,10.11760
2013-03-25,10.13080
2013-03-26,10.13360
2013-03-28,10.14310
2013-04-02,10.15940
2013-04-03,10.16380
2013-04-04,10.17370
2013-04-05,10.17890
2013-04-08,10.18960
2013-04-09,10.19600
2013-04-10,10.20170
2013-04-12,10.21140
2013-04-15,10.22160
2013-04-16,10.22880
2013-04-17,10.23400
2013-04-18,10.25180
2013-04-22,10.26520
2013-04-23,10.27360
2013-04-25,10.28400
2013-04-26,10.28420
2013-04-29,10.29220
2013-04-30,10.30840
2013-05-02,10.33010
2013-05-03,10.32650
2013-05-06,10.34630
2013-05-07,10.35290
2013-05-08,10.36630
2013-05-09,10.38850
2013-05-10,10.39000
2013-05-13,10.39690
2013-05-14,10.43240
2013-05-15,10.45860
2013-05-16,10.45650
2013-05-17,10.46370
2013-05-20,10.45970
2013-05-21,10.46980
2013-05-22,10.46840
2013-05-23,10.46200
2013-05-24,10.46900
2013-05-27,10.29620
2013-05-28,10.29720
2013-05-29,10.28470
2013-05-30,10.28550
2013-05-31,10.27220
2013-06-03,10.28140
2013-06-04,10.28700
2013-06-05,10.29560
2013-06-06,10.29630
2013-06-07,10.29020
2013-06-10,10.28390
2013-06-11,10.26060
