Date,NAV
2008-07-21,10.02910
2008-07-22,10.03130
2008-07-23,10.03360
2008-07-24,10.03580
2008-07-25,10.03800
2008-07-28,10.04470
2008-07-29,10.04700
2008-07-30,10.04920
2008-07-31,10.05150
2008-08-01,10.05370
2008-08-04,10.06060
2008-08-05,10.06310
2008-08-06,10.06550
2008-08-07,10.06800
2008-08-08,10.07040
2008-08-11,10.07750
2008-08-12,10.07990
2008-08-13,10.08230
2008-08-14,10.08460
2008-08-18,10.09420
2008-08-20,10.09890
2008-08-21,10.10130
2008-08-22,10.10370
2008-08-25,10.11080
2008-08-26,10.11310
2008-08-27,10.11550
2008-08-28,10.11850
2008-08-29,10.12100
2008-09-01,10.12870
2008-09-02,10.13120
2008-09-04,10.13640
2008-09-05,10.13890
2008-09-08,10.14660
2008-09-09,10.14910
2008-09-10,10.15160
2008-09-11,10.15410
2008-09-12,10.15670
2008-09-15,10.16430
2008-09-16,10.16680
2008-09-17,10.16930
2008-09-18,10.17180
2008-09-19,10.17440
2008-09-22,10.18210
2008-09-23,10.18460
2008-09-24,10.18720
2008-09-25,10.18990
2008-09-26,10.19270
2008-09-29,10.20110
2008-10-01,10.20940
2008-10-03,10.22340
2008-10-06,10.25640
2008-10-07,10.00120
