Date,NAV
2008-10-20,9.96330
2008-10-21,9.88980
2008-10-22,9.89560
2008-10-23,9.93910
2008-10-24,9.89040
2008-10-27,9.75720
2008-10-29,9.76430
2008-10-31,9.74810
2008-11-03,9.75740
2008-11-04,9.73840
2008-11-05,9.72770
2008-11-06,9.73150
2008-11-07,9.73530
2008-11-10,9.74670
2008-11-11,9.75080
2008-11-12,9.75460
2008-11-14,9.77910
2008-11-17,9.79040
2008-11-18,9.79430
2008-11-19,9.79820
2008-11-20,9.80200
2008-11-21,9.81070
2008-11-24,9.82210
2008-11-25,9.82590
2008-11-26,9.82980
2008-11-28,9.83750
2008-12-01,9.86890
2008-12-02,10.03740
2008-12-03,10.08040
2008-12-04,10.12320
2008-12-05,10.15430
2008-12-08,10.19810
2008-12-10,10.21760
2008-12-11,10.30920
2008-12-12,10.34650
2008-12-15,10.38830
2008-12-16,10.39440
2008-12-17,10.42580
2008-12-18,10.45170
2008-12-19,10.46070
2008-12-22,10.48770
2008-12-23,10.49070
2008-12-24,10.49360
2008-12-26,10.49960
2008-12-29,10.51190
2008-12-30,10.47530
2008-12-31,10.47470
2009-01-01,10.47780
2009-01-02,10.48090
2009-01-05,10.55490
2009-01-06,10.55790
2009-01-07,10.58180
2009-01-09,10.58770
2009-01-12,10.60270
2009-01-13,10.61190
2009-01-14,10.62890
2009-01-15,10.61770
2009-01-16,10.64050
2009-01-19,10.71420
2009-01-20,10.65200
2009-01-21,10.64150
2009-01-22,10.63110
2009-01-23,10.69910
2009-01-27,10.64680
2009-01-28,10.64310
2009-01-29,10.64600
2009-01-30,10.64880
2009-02-02,10.65750
2009-02-03,10.72330
2009-02-04,10.67080
2009-02-05,10.67370
2009-02-06,10.70290
2009-02-09,10.71140
2009-02-10,10.71420
2009-02-11,10.71700
2009-02-12,10.72650
2009-02-13,10.71700
2009-02-16,10.73350
2009-02-17,10.73020
2009-02-18,10.74880
2009-02-19,10.76380
2009-02-20,10.76660
2009-02-24,10.78290
2009-02-25,10.78570
2009-02-26,10.80460
2009-02-27,10.75810
2009-03-02,10.76660
2009-03-03,10.77160
2009-03-04,10.76830
2009-03-05,10.77240
2009-03-06,10.76830
2009-03-09,10.76930
2009-03-12,10.75290
2009-03-13,10.74970
2009-03-16,10.75860
2009-03-17,10.75680
2009-03-18,10.82080
2009-03-19,10.82480
2009-03-20,10.83710
2009-03-23,10.84410
2009-03-24,10.86130
2009-03-25,10.86760
2009-03-26,10.86870
2009-03-27,10.87140
2009-03-30,10.86600
2009-03-31,10.89860
2009-04-01,10.89320
2009-04-02,10.91370
2009-04-06,10.89560
2009-04-08,10.92900
2009-04-09,10.96820
2009-04-13,10.98360
2009-04-15,11.02320
2009-04-16,11.03940
2009-04-17,11.03540
2009-04-20,11.05570
2009-04-21,11.08990
2009-04-22,11.09350
2009-04-23,11.09520
2009-04-24,11.10420
2009-04-27,11.11210
2009-04-28,11.12560
2009-04-29,11.12280
2009-05-04,11.13610
2009-05-05,11.08120
2009-05-06,11.10080
2009-05-07,11.10030
2009-05-08,11.11010
2009-05-11,11.10730
2009-05-12,11.10980
2009-05-13,11.11900
2009-05-14,11.13500
2009-05-15,11.10780
2009-05-18,11.13330
2009-05-19,11.13610
2009-05-20,11.16940
2009-05-21,11.14170
2009-05-22,11.14460
2009-05-25,11.15290
2009-05-26,11.15240
2009-05-27,11.14960
2009-05-28,11.13240
2009-05-29,11.13220
2009-06-01,11.14120
2009-06-02,11.15900
2009-06-03,11.16190
2009-06-04,11.16890
2009-06-05,11.17110
2009-06-08,11.17730
2009-06-09,11.18190
2009-06-10,11.20100
2009-06-11,11.20410
2009-06-12,11.20710
2009-06-15,11.21530
2009-06-16,11.22120
2009-06-17,11.23840
2009-06-18,11.24190
2009-06-19,11.24680
2009-06-22,11.25430
2009-06-23,11.25740
2009-06-24,11.26060
2009-06-25,11.26830
2009-06-26,11.27140
2009-06-29,11.28430
2009-06-30,11.29740
2009-07-02,11.33070
2009-07-03,11.32770
2009-07-06,11.33700
2009-07-07,11.33990
2009-07-08,11.34290
2009-07-09,11.36030
2009-07-10,11.34630
2009-07-13,11.36000
2009-07-14,11.36790
2009-07-15,11.36180
2009-07-16,11.36740
2009-07-17,11.37000
2009-07-20,11.37050
2009-07-21,11.38560
2009-07-22,11.37100
2009-07-23,11.37790
2009-07-24,11.38040
2009-07-27,11.38730
2009-07-28,11.39000
2009-07-29,11.43330
2009-07-30,11.42900
2009-07-31,11.43990
2009-08-03,11.53500
2009-08-04,11.53400
2009-08-05,11.53620
2009-08-06,11.53800
2009-08-07,11.53670
2009-08-10,11.54530
2009-08-11,11.55070
2009-08-12,11.56190
2009-08-13,11.56010
2009-08-14,11.56160
2009-08-17,11.57320
2009-08-18,11.57630
2009-08-19,11.57630
2009-08-20,11.57960
2009-08-21,11.58150
2009-08-24,11.58160
2009-08-25,11.58360
2009-08-26,11.58830
2009-08-27,11.59030
2009-08-28,11.58760
2009-08-31,11.59440
2009-09-01,11.59750
2009-09-02,11.60230
2009-09-03,11.60310
2009-09-04,11.60480
2009-09-07,11.61340
2009-09-08,11.61060
2009-09-09,11.61020
2009-09-10,11.61050
2009-09-11,11.60960
2009-09-14,11.61600
2009-09-15,11.61830
2009-09-16,11.62730
2009-09-17,11.62440
2009-09-18,11.62950
2009-09-22,11.64010
2009-09-23,11.64810
2009-09-24,11.65520
2009-09-25,11.66080
2009-09-29,11.67560
2009-10-01,11.68600
2009-10-05,11.69500
2009-10-06,11.69770
2009-10-07,11.69710
2009-10-08,11.69850
2009-10-09,11.70280
2009-10-12,11.70440
2009-10-14,11.70410
2009-10-15,11.70460
2009-10-16,11.70520
2009-10-20,11.70750
2009-10-21,11.70810
2009-10-22,11.70870
2009-10-23,11.70920
2009-10-26,11.71100
2009-10-27,11.71150
2009-10-28,11.71210
2009-10-29,11.71270
2009-10-30,11.71330
2009-11-03,11.71560
2009-11-04,11.71550
2009-11-05,11.71530
2009-11-06,11.71590
2009-11-09,11.71770
2009-11-10,11.71830
2009-11-11,11.72050
2009-11-12,11.72180
2009-11-13,11.72230
2009-11-16,11.72400
2009-11-17,11.72310
2009-11-18,11.72210
2009-11-19,11.72270
2009-11-20,11.72330
2009-11-23,11.72520
2009-11-24,11.72580
2009-11-25,11.72650
2009-11-26,11.72900
2009-11-27,11.72960
2009-11-30,11.73130
2009-12-01,11.73190
2009-12-02,11.73250
2009-12-03,11.73310
2009-12-04,11.73250
2009-12-07,11.73440
2009-12-08,11.73500
2009-12-09,11.73560
2009-12-10,11.73620
2009-12-11,11.73710
2009-12-14,11.73890
2009-12-15,11.73730
2009-12-16,11.73630
2009-12-17,11.73680
2009-12-18,11.73740
2009-12-21,11.73910
2009-12-22,11.73970
2009-12-23,11.74020
2009-12-24,11.74090
2009-12-29,11.74400
2009-12-30,11.74460
2009-12-31,11.74530
2010-01-01,11.74580
2010-01-04,11.74720
2010-01-05,11.74780
2010-01-06,11.74840
2010-01-07,11.74900
2010-01-08,11.74950
2010-01-11,11.75130
2010-01-12,11.75190
2010-01-13,11.75250
2010-01-14,11.75310
2010-01-15,11.75370
2010-01-18,11.75500
2010-01-19,11.75560
2010-01-20,11.75680
2010-01-21,11.75750
2010-01-22,11.75810
2010-01-25,11.75990
2010-01-27,11.76110
2010-01-28,11.76170
2010-01-29,11.76280
2010-02-01,11.76400
2010-02-02,11.76460
2010-02-03,11.76510
2010-02-04,11.76560
2010-02-05,11.76620
2010-02-08,11.76780
2010-02-09,11.76840
2010-02-10,11.76900
2010-02-11,11.76950
2010-02-15,11.77170
2010-02-16,11.77230
2010-02-17,11.77300
2010-02-18,11.77390
2010-02-19,11.77450
2010-02-22,11.77640
2010-02-23,11.77700
2010-02-24,11.77760
2010-02-25,11.77820
2010-02-26,11.77880
2010-03-02,11.78110
2010-03-03,11.78170
2010-03-04,11.78230
2010-03-05,11.78300
2010-03-08,11.78470
2010-03-09,11.78530
2010-03-10,11.78590
2010-03-11,11.78650
2010-03-12,11.78710
2010-03-15,11.78890
2010-03-17,11.78980
2010-03-18,11.79040
2010-03-19,11.79110
2010-03-22,11.79290
2010-03-23,11.79350
2010-03-25,11.79490
2010-03-26,11.79560
2010-03-29,11.79770
2010-03-30,11.79920
2010-03-31,11.80030
2010-04-05,11.80430
2010-04-06,11.80470
2010-04-07,11.80510
2010-04-08,11.80550
2010-04-09,11.80570
2010-04-12,11.80660
2010-04-13,11.80720
2010-04-15,11.81370
