Date,NAV
2007-05-18,10.01010
2007-05-21,10.01790
2007-05-22,10.02050
2007-05-23,10.02310
2007-05-24,10.02580
2007-05-25,10.02850
2007-05-28,10.03660
2007-05-29,10.03930
2007-05-30,10.04200
2007-05-31,10.04470
2007-06-01,10.04740
2007-06-04,10.05580
2007-06-05,10.05860
2007-06-06,10.06140
2007-06-07,10.06410
2007-06-08,10.06680
2007-06-11,10.07490
2007-06-12,10.07770
2007-06-13,10.08040
2007-06-14,10.08320
2007-06-15,10.08590
2007-06-18,10.09410
2007-06-19,10.09690
2007-06-20,10.09970
2007-06-21,10.10250
2007-06-22,10.10530
2007-06-25,10.11370
2007-06-26,10.11650
2007-06-27,10.11930
2007-06-28,10.12210
2007-06-29,10.03480
2007-07-03,10.04940
2007-07-04,10.05240
2007-07-05,10.05510
2007-07-06,10.05770
2007-07-09,10.06600
2007-07-10,10.06860
2007-07-11,10.07530
2007-07-12,10.07800
2007-07-13,10.08090
2007-07-16,10.08920
2007-07-17,10.09250
2007-07-18,10.09540
2007-07-19,10.09810
2007-07-20,10.10080
2007-07-23,10.10950
2007-07-24,10.11200
2007-07-25,10.11450
2007-07-26,10.11720
2007-07-27,10.11990
2007-07-30,10.12800
2007-07-31,10.13050
2007-08-01,10.13230
2007-08-02,10.13500
2007-08-03,10.13760
2007-08-06,10.14560
2007-08-07,10.14830
2007-08-08,10.15090
2007-08-09,10.15350
2007-08-10,10.15600
2007-08-13,10.00000
