Date,NAV
2008-02-11,10.04100
2008-02-12,10.03580
2008-02-13,10.04360
2008-02-14,10.04160
2008-02-15,9.99050
2008-02-18,9.94610
2008-02-19,9.93440
2008-02-20,9.87330
2008-02-21,9.91620
2008-02-22,9.83260
2008-02-25,9.87680
2008-02-26,9.84340
2008-02-27,9.84910
2008-02-28,9.84310
2008-02-29,9.88770
2008-03-03,9.93100
2008-03-04,9.90040
2008-03-05,9.92750
2008-03-07,9.87870
2008-03-10,9.83800
2008-03-11,9.84360
2008-03-12,9.90980
2008-03-13,9.87330
2008-03-14,9.82840
2008-03-17,9.83370
2008-03-18,9.85800
2008-03-19,9.83340
2008-03-24,9.74690
2008-03-25,9.72070
2008-03-26,9.70230
2008-03-27,9.70470
2008-03-28,9.63180
2008-03-31,9.60000
2008-04-02,9.57600
2008-04-03,9.59690
2008-04-04,9.50540
2008-04-07,9.45570
2008-04-08,9.47280
2008-04-09,9.52420
2008-04-10,9.50860
2008-04-11,9.50650
2008-04-15,9.51850
2008-04-16,9.50070
2008-04-17,9.49320
2008-04-21,9.45450
2008-04-22,9.49130
2008-04-23,9.48490
2008-04-24,9.48480
2008-04-25,9.48910
2008-04-28,9.49420
2008-04-29,9.49540
2008-04-30,9.49640
2008-05-02,9.49850
2008-05-05,9.50140
2008-05-06,9.50210
2008-05-07,9.50290
2008-05-08,9.50400
2008-05-09,9.50540
2008-05-12,9.53420
2008-05-13,9.52290
2008-05-14,9.52080
2008-05-15,9.52240
2008-05-16,9.52360
2008-05-20,9.52820
2008-05-21,9.52930
2008-05-22,9.53040
2008-05-23,9.53090
2008-05-26,9.53340
2008-05-27,9.53480
2008-05-28,9.53650
2008-05-29,9.53790
2008-05-30,9.53940
2008-06-02,9.54370
2008-06-03,9.54450
2008-06-04,9.54550
2008-06-05,9.54650
2008-06-06,9.54750
2008-06-09,9.55100
2008-06-10,9.55240
2008-06-11,9.55400
2008-06-12,9.55560
2008-06-13,9.55730
2008-06-16,9.56250
2008-06-17,9.56420
2008-06-18,9.56590
2008-06-19,9.56760
2008-06-20,9.48450
2008-06-23,9.47920
2008-06-24,9.52930
2008-06-25,9.49620
2008-06-26,9.52260
2008-06-27,9.52440
2008-06-30,9.52940
2008-07-02,9.53230
2008-07-03,9.53340
2008-07-04,9.53420
2008-07-07,9.53760
2008-07-08,9.53950
2008-07-09,9.54130
2008-07-10,9.54310
2008-07-11,9.54500
2008-07-14,9.55050
2008-07-15,9.55240
2008-07-16,9.55410
2008-07-17,9.55600
2008-07-18,9.55780
2008-07-21,9.56340
2008-07-22,9.56530
2008-07-23,9.56710
2008-07-24,9.56890
2008-07-25,9.57080
2008-07-28,9.57630
2008-07-29,9.57820
2008-07-30,9.58020
2008-07-31,9.58160
2008-08-01,9.58280
2008-08-04,9.58730
2008-08-05,9.58920
2008-08-06,9.59120
2008-08-07,9.59320
2008-08-08,9.59520
2008-08-11,9.60120
2008-08-12,9.60310
2008-08-13,9.60510
2008-08-14,9.60710
2008-08-18,9.61510
2008-08-20,9.61910
2008-08-21,9.62110
2008-08-22,9.62310
2008-08-25,9.62910
2008-08-26,9.63100
2008-08-27,9.63300
2008-08-28,9.63470
2008-08-29,9.63590
2008-09-01,9.64040
2008-09-02,9.64240
2008-09-04,9.64630
2008-09-05,9.64830
2008-09-08,9.65410
2008-09-09,9.65610
2008-09-10,9.65790
2008-09-11,9.65960
2008-09-12,9.66100
2008-09-15,9.66580
2008-09-16,9.66700
2008-09-17,9.66900
2008-09-18,9.67090
2008-09-19,9.67310
2008-09-22,9.67930
2008-09-23,9.67860
2008-09-24,9.68020
2008-09-25,9.68250
2008-09-26,9.68410
2008-09-29,9.68900
2008-10-01,9.69220
2008-10-03,9.69540
2008-10-06,9.70030
2008-10-07,9.70190
2008-10-08,9.70360
2008-10-10,9.70680
2008-10-13,9.71170
2008-10-14,9.71330
2008-10-15,9.71510
2008-10-16,9.71680
2008-10-17,9.71840
2008-10-20,9.72330
2008-10-22,9.72670
2008-10-23,9.72830
2008-10-24,9.72990
2008-10-27,9.73480
2008-10-29,9.73800
2008-10-31,9.74680
2008-11-03,9.75120
2008-11-04,9.75270
2008-11-05,9.75430
2008-11-06,9.75600
2008-11-07,9.75760
2008-11-10,9.76250
2008-11-11,9.76410
2008-11-12,9.76760
2008-11-14,9.77250
2008-11-17,9.77680
2008-11-18,9.77800
2008-11-19,9.77920
2008-11-20,9.78040
2008-11-21,9.78130
2008-11-24,9.78430
2008-11-25,9.78550
2008-11-26,9.78670
2008-11-28,9.78880
2008-12-01,9.79180
2008-12-02,9.79280
2008-12-03,9.79390
2008-12-04,9.76760
2008-12-05,9.80410
2008-12-08,9.82280
2008-12-10,9.84180
2008-12-11,9.94020
2008-12-12,10.10510
2008-12-15,10.11340
2008-12-16,10.22290
2008-12-17,10.36270
2008-12-18,10.54470
2008-12-19,10.51920
2008-12-22,10.50020
2008-12-23,10.49750
2008-12-24,10.52070
2008-12-26,10.49220
2008-12-29,10.56400
2008-12-30,10.78700
