Date,NAV
2013-03-22,10.00460
2013-03-25,10.00930
2013-03-26,10.00580
2013-03-28,10.01210
2013-04-02,10.04850
2013-04-03,10.04790
2013-04-04,10.05490
2013-04-05,10.05340
2013-04-08,10.05620
2013-04-09,10.05700
2013-04-10,10.05960
2013-04-12,10.07010
2013-04-15,10.08160
2013-04-16,10.08700
2013-04-17,10.08420
2013-04-18,10.09340
2013-04-22,10.09950
2013-04-23,10.10390
2013-04-25,10.11140
2013-04-26,10.11340
2013-04-29,10.12150
2013-04-30,10.12390
2013-05-02,10.13920
2013-05-03,10.13370
2013-05-06,10.14140
2013-05-07,10.14410
2013-05-08,10.15180
2013-05-09,10.15670
2013-05-10,10.15820
2013-05-13,10.16470
2013-05-14,10.16870
2013-05-15,10.17480
2013-05-16,10.17890
2013-05-17,10.18430
2013-05-20,10.18910
2013-05-21,10.19300
2013-05-22,10.19250
2013-05-23,10.19150
2013-05-24,10.19220
2013-05-27,10.19850
2013-05-28,10.06920
2013-05-29,10.06910
2013-05-30,10.06940
2013-05-31,10.07020
2013-06-03,10.07670
2013-06-04,10.07930
2013-06-05,10.08440
2013-06-06,10.08820
2013-06-07,10.09090
2013-06-10,10.09350
2013-06-11,10.09260
2013-06-12,10.09130
2013-06-13,10.09350
2013-06-14,10.09610
2013-06-17,10.10230
2013-06-18,10.11370
2013-06-19,10.11860
2013-06-20,10.11350
2013-06-21,10.11740
2013-06-24,10.12310
2013-06-25,10.12480
2013-06-26,10.12760
2013-06-27,10.13130
2013-06-28,10.14230
2013-07-02,10.14800
2013-07-03,10.14580
2013-07-04,10.15230
2013-07-05,10.15420
2013-07-08,10.15820
2013-07-09,10.16000
2013-07-10,10.16110
2013-07-11,10.16170
2013-07-12,10.16310
2013-07-15,10.16840
2013-07-16,10.06470
2013-07-17,10.08260
2013-07-18,10.11370
2013-07-19,10.11290
2013-07-22,10.11200
2013-07-23,10.08250
2013-07-24,10.03620
2013-07-25,10.05140
2013-07-26,10.06310
2013-07-29,10.07380
2013-07-30,10.07700
2013-07-31,10.07620
2013-08-01,10.08410
2013-08-02,10.08760
2013-08-05,10.09650
2013-08-06,10.09350
2013-08-07,10.09730
2013-08-08,10.09980
2013-08-12,10.09580
2013-08-13,10.09350
2013-08-14,10.08600
2013-08-16,10.07870
2013-08-19,10.07520
2013-08-20,10.06850
2013-08-21,10.10150
2013-08-22,10.09690
2013-08-23,10.10210
2013-08-26,10.11170
2013-08-27,10.10830
2013-08-28,10.09220
2013-08-29,10.09250
2013-08-30,10.09920
2013-09-02,10.11150
2013-09-03,10.12250
2013-09-04,10.13530
2013-09-05,10.17050
2013-09-06,10.16380
2013-09-10,10.17730
2013-09-11,10.18120
2013-09-12,10.18460
2013-09-13,10.18130
2013-09-16,10.19090
2013-09-17,10.19510
2013-09-18,10.20590
2013-09-19,10.23060
2013-09-20,10.23810
2013-09-23,10.24200
2013-09-24,10.24880
2013-09-25,10.25630
2013-09-26,10.25970
2013-09-27,10.26280
2013-09-30,10.27260
2013-10-01,10.27630
2013-10-03,10.28420
2013-10-04,10.28930
2013-10-07,10.30070
2013-10-08,10.32100
2013-10-09,10.32180
2013-10-10,10.32450
2013-10-11,10.32560
2013-10-14,10.33250
2013-10-15,10.33300
2013-10-17,10.34180
2013-10-18,10.34490
2013-10-21,10.35540
2013-10-22,10.35860
2013-10-23,10.35950
2013-10-24,10.36250
2013-10-25,10.36570
2013-10-28,10.37370
2013-10-29,10.38180
2013-10-30,10.38570
2013-10-31,10.38940
2013-11-01,10.39040
2013-11-05,10.39970
2013-11-06,10.40260
2013-11-07,10.39960
2013-11-08,10.39970
2013-11-11,10.40490
2013-11-12,10.40280
2013-11-13,10.40710
2013-11-14,10.40360
2013-11-18,10.41500
2013-11-19,10.42010
2013-11-20,10.42380
2013-11-21,10.42460
2013-11-22,10.42800
2013-11-25,10.43690
2013-11-26,10.44210
2013-11-27,10.44630
2013-11-28,10.44860
2013-11-29,10.44890
2013-12-02,10.45680
2013-12-03,10.46160
2013-12-04,10.46490
2013-12-05,10.47110
2013-12-06,10.47140
2013-12-09,10.47610
2013-12-10,10.47910
2013-12-11,10.48260
2013-12-12,10.48870
2013-12-13,10.48700
2013-12-16,10.49490
2013-12-17,10.49710
2013-12-18,10.50070
2013-12-19,10.50380
2013-12-20,10.50760
2013-12-23,10.51510
2013-12-24,10.51700
2013-12-26,10.52250
2013-12-27,10.52440
2013-12-30,10.53220
2013-12-31,10.53730
2014-01-01,10.54090
2014-01-02,10.54560
2014-01-03,10.54880
2014-01-06,10.55600
2014-01-07,10.55750
2014-01-08,10.55800
2014-01-09,10.55810
2014-01-10,10.56260
2014-01-13,10.57040
2014-01-15,10.57570
2014-01-16,10.57830
2014-01-17,10.58110
2014-01-20,10.58770
2014-01-21,10.59090
2014-01-22,10.59280
2014-01-23,10.59530
2014-01-24,10.59770
2014-01-27,10.60510
2014-01-28,10.60530
2014-01-29,10.60630
2014-01-30,10.60670
2014-01-31,10.60810
2014-02-03,10.61550
2014-02-04,10.61850
2014-02-05,10.62170
2014-02-06,10.62630
2014-02-07,10.62800
2014-02-10,10.63490
2014-02-11,10.63660
2014-02-12,10.63900
2014-02-13,10.64090
2014-02-14,10.64340
2014-02-17,10.65100
2014-02-18,10.65380
2014-02-20,10.65910
2014-02-21,10.66170
2014-02-24,10.66960
2014-02-25,10.67220
2014-02-26,10.67480
2014-02-28,10.68010
2014-03-03,10.68790
2014-03-04,10.69060
2014-03-05,10.69320
2014-03-06,10.69580
2014-03-07,10.69840
2014-03-10,10.70630
2014-03-11,10.70890
2014-03-12,10.71150
2014-03-13,10.71420
2014-03-14,10.71680
2014-03-18,10.72730
2014-03-19,10.72990
2014-03-20,10.73250
2014-03-21,10.73510
2014-03-24,10.74300
2014-03-25,10.74560
2014-03-26,10.74830
2014-03-27,10.75090
2014-03-28,10.75350
2014-04-02,10.76660
2014-04-03,10.76920
2014-04-04,10.77190
2014-04-07,10.77970
2014-04-09,10.78500
2014-04-10,10.78760
2014-04-11,10.79020
2014-04-15,10.80270
2014-04-16,10.80500
2014-04-17,10.80730
2014-04-21,10.81440
