Date,NAV
2014-05-16,10.00000
2014-05-19,9.81690
2014-05-20,9.86760
2014-05-21,9.94010
2014-05-22,9.93120
2014-05-23,9.85150
2014-05-26,9.95970
2014-05-27,10.01940
2014-05-28,10.01180
2014-05-29,9.99590
2014-05-30,10.07020
2014-06-02,10.08080
2014-06-03,10.05480
2014-06-04,10.08990
2014-06-05,10.10560
2014-06-06,10.18990
2014-06-09,10.17970
2014-06-10,10.18220
2014-06-11,10.14630
2014-06-12,10.21310
2014-06-13,10.26600
2014-06-16,10.25370
2014-06-17,10.27580
2014-06-18,10.31610
2014-06-19,10.37860
2014-06-20,10.37510
2014-06-23,10.31110
2014-06-24,10.25240
2014-06-25,10.16570
2014-06-26,10.18860
2014-06-27,10.19860
2014-06-30,10.28690
2014-07-02,10.25280
2014-07-03,10.38330
2014-07-04,10.29720
2014-07-07,10.23410
2014-07-08,10.06270
2014-07-09,10.04020
2014-07-10,9.88470
2014-07-11,9.93640
2014-07-14,10.01160
2014-07-15,9.95790
2014-07-16,10.02870
2014-07-17,9.99480
2014-07-18,9.97680
2014-07-21,9.89360
2014-07-22,9.94010
2014-07-23,9.94810
2014-07-24,9.97060
2014-07-25,9.89590
2014-07-28,9.83530
2014-07-30,9.77260
2014-07-31,9.68740
2014-08-01,9.69480
2014-08-04,9.66870
2014-08-05,9.58520
2014-08-06,9.59970
2014-08-07,9.53820
2014-08-08,9.47360
2014-08-11,9.62510
2014-08-12,9.50500
2014-08-13,9.52250
2014-08-14,9.56310
2014-08-19,9.59300
2014-08-20,9.49680
2014-08-21,9.55170
2014-08-22,9.50010
2014-08-25,9.53770
2014-08-26,9.58580
2014-08-27,9.57680
2014-08-28,9.49670
2014-09-01,9.50910
2014-09-02,9.50910
2014-09-03,9.56140
2014-09-04,9.68400
2014-09-05,9.52290
2014-09-08,9.42970
2014-09-09,9.41190
2014-09-10,9.49420
2014-09-11,9.39550
2014-09-12,9.43420
2014-09-15,9.45740
2014-09-16,9.44800
2014-09-17,9.49610
2014-09-18,9.44550
2014-09-19,9.49810
2014-09-22,9.46790
2014-09-23,9.37360
2014-09-24,9.36010
2014-09-25,9.22230
