Date,NAV
2008-10-07,10.01660
2008-10-08,10.01920
2008-10-10,10.02480
2008-10-13,10.03240
2008-10-14,10.03490
2008-10-15,10.03750
2008-10-16,10.04000
2008-10-17,10.04250
2008-10-20,10.04170
2008-10-22,10.05000
2008-10-23,10.05250
2008-10-24,10.05500
2008-10-27,10.06180
2008-10-29,10.06470
2008-10-31,10.06980
2008-11-03,10.07740
2008-11-04,10.07720
2008-11-05,10.08170
2008-11-06,10.08420
2008-11-07,10.08680
2008-11-10,10.09440
2008-11-11,10.09690
2008-11-12,10.09940
2008-11-14,10.10450
2008-11-17,10.11220
2008-11-18,10.11470
2008-11-19,10.11720
2008-11-20,10.11980
2008-11-21,10.12610
2008-11-24,10.13370
2008-11-25,10.13630
2008-11-26,10.13880
2008-11-28,10.14390
2008-12-01,10.15710
2008-12-02,10.16710
2008-12-03,10.16960
2008-12-04,10.17210
2008-12-05,10.17840
2008-12-08,10.19160
2008-12-10,10.19940
2008-12-11,10.20710
2008-12-12,10.21390
2008-12-15,10.04770
2008-12-16,10.05380
2008-12-17,10.06000
2008-12-18,10.06540
2008-12-19,10.06780
2008-12-22,10.07690
2008-12-23,10.07930
2008-12-24,10.08170
2008-12-26,10.08650
2008-12-29,10.09380
2008-12-30,10.09840
2008-12-31,10.10180
2009-01-01,10.10420
2009-01-02,10.10660
2009-01-05,10.12320
2009-01-06,10.12550
2009-01-07,10.12590
2009-01-09,10.14160
2009-01-12,10.14840
2009-01-13,10.15070
2009-01-14,10.15570
2009-01-15,10.15950
2009-01-16,10.16140
2009-01-19,10.16730
2009-01-20,10.16920
2009-01-21,10.16810
2009-01-22,10.16710
2009-01-23,10.16920
2009-01-27,10.17740
2009-01-28,10.17820
2009-01-29,10.18030
2009-01-30,10.18230
2009-02-02,10.18860
2009-02-03,10.19070
2009-02-04,10.19280
2009-02-05,10.19490
2009-02-06,10.20330
2009-02-09,10.20950
2009-02-10,10.21150
2009-02-11,10.21360
2009-02-12,10.21740
2009-02-13,10.22080
2009-02-16,10.22700
2009-02-17,10.22820
2009-02-18,10.23430
2009-02-19,10.23810
2009-02-24,10.25060
2009-02-25,10.25290
2009-02-26,10.29790
2009-02-27,10.30460
2009-03-02,10.34550
2009-03-03,10.31290
2009-03-04,10.31410
2009-03-05,10.31980
2009-03-06,10.31760
2009-03-09,10.32400
2009-03-12,10.32410
2009-03-13,10.32370
2009-03-16,10.06460
2009-03-17,10.06370
2009-03-18,10.05930
2009-03-19,10.06050
2009-03-20,10.06880
2009-03-23,10.07480
2009-03-24,10.07410
2009-03-25,10.07600
2009-03-26,10.07790
2009-03-30,10.09030
2009-03-31,10.10510
2009-04-02,10.10850
2009-04-06,10.12720
2009-04-08,10.13560
2009-04-09,10.15780
2009-04-13,10.18760
2009-04-15,10.19100
2009-04-16,10.19720
2009-04-17,10.20550
2009-04-20,10.21470
2009-04-21,10.22930
2009-04-22,10.23120
2009-04-23,10.23490
2009-04-24,10.24820
2009-04-27,10.25340
2009-04-28,10.24430
2009-04-29,10.24620
2009-05-04,10.25570
2009-05-05,10.27100
2009-05-06,10.27980
2009-05-07,10.27150
2009-05-08,10.27340
2009-05-11,10.27700
2009-05-12,10.27890
2009-05-13,10.28080
2009-05-14,10.29520
2009-05-15,10.28820
2009-05-18,10.29980
2009-05-19,10.30160
2009-05-20,10.30350
2009-05-21,10.30530
2009-05-22,10.30720
2009-05-25,10.31280
2009-05-26,10.31350
2009-05-27,10.31340
2009-05-28,10.31100
2009-05-29,10.31290
2009-06-01,10.31850
2009-06-02,10.31850
2009-06-03,10.32040
2009-06-04,10.32420
2009-06-05,10.32610
2009-06-08,10.33170
2009-06-09,10.33360
2009-06-10,10.33550
2009-06-11,10.33740
2009-06-12,10.33930
2009-06-15,10.10670
2009-06-16,10.12170
2009-06-17,10.12340
2009-06-18,10.12700
2009-06-19,10.12870
2009-06-22,10.13410
2009-06-23,10.13590
2009-06-24,10.13770
2009-06-25,10.13950
2009-06-26,10.14130
2009-06-29,10.14830
2009-06-30,10.15350
2009-07-02,10.17130
2009-07-03,10.17400
2009-07-06,10.17920
2009-07-07,10.18090
2009-07-08,10.18260
2009-07-09,10.18370
2009-07-10,10.19070
2009-07-13,10.19740
2009-07-14,10.20010
2009-07-15,10.20180
2009-07-16,10.20450
2009-07-17,10.20740
2009-07-20,10.21430
2009-07-21,10.21570
2009-07-22,10.21880
2009-07-23,10.22320
2009-07-24,10.22610
2009-07-27,10.23470
2009-07-28,10.23760
2009-07-29,10.24050
2009-07-30,10.24120
2009-07-31,10.24160
2009-08-03,10.24800
2009-08-04,10.25000
2009-08-05,10.25280
2009-08-06,10.25410
2009-08-07,10.25550
2009-08-10,10.26290
2009-08-11,10.26710
2009-08-12,10.26950
2009-08-13,10.26890
2009-08-14,10.26980
2009-08-17,10.27440
2009-08-18,10.27600
2009-08-20,10.27840
2009-08-21,10.28000
2009-08-24,10.28300
2009-08-25,10.28470
2009-08-26,10.28710
2009-08-27,10.28880
2009-08-28,10.29070
2009-08-31,10.29600
2009-09-01,10.29300
2009-09-02,10.29520
2009-09-03,10.29630
2009-09-04,10.29800
2009-09-07,10.30490
2009-09-08,10.30550
2009-09-09,10.30610
2009-09-10,10.30690
2009-09-11,10.30730
2009-09-14,10.09420
2009-09-15,10.09670
2009-09-16,10.10020
2009-09-17,10.10040
2009-09-18,10.10270
2009-09-22,10.10900
2009-09-23,10.11210
2009-09-24,10.11530
2009-09-25,10.11790
2009-09-29,10.12490
2009-10-01,10.12870
2009-10-05,10.14740
2009-10-06,10.14790
2009-10-07,10.14830
2009-10-08,10.14940
2009-10-09,10.15090
2009-10-12,10.15340
2009-10-14,10.15630
2009-10-15,10.15780
2009-10-16,10.15930
2009-10-20,10.16520
2009-10-21,10.16670
2009-10-22,10.16820
2009-10-23,10.16970
2009-10-26,10.17410
2009-10-27,10.17560
2009-10-28,10.17710
2009-10-29,10.18220
2009-10-30,10.18370
2009-11-03,10.19110
2009-11-04,10.19250
2009-11-05,10.19400
2009-11-06,10.19540
2009-11-09,10.19980
2009-11-10,10.20120
2009-11-11,10.20290
2009-11-12,10.20440
2009-11-13,10.20580
2009-11-16,10.21020
2009-11-17,10.21170
2009-11-18,10.21310
2009-11-19,10.21540
2009-11-20,10.21680
2009-11-23,10.22120
2009-11-24,10.22260
2009-11-25,10.22410
2009-11-26,10.22550
2009-11-27,10.22700
2009-11-30,10.23130
2009-12-01,10.23280
2009-12-02,10.23420
2009-12-03,10.23570
2009-12-04,10.23710
2009-12-07,10.24150
2009-12-08,10.24290
2009-12-09,10.24440
2009-12-10,10.24580
2009-12-11,10.24730
2009-12-14,10.05460
2009-12-15,10.05600
2009-12-16,10.05750
2009-12-17,10.05890
2009-12-18,10.06030
2009-12-21,10.06460
2009-12-22,10.06600
2009-12-23,10.06750
2009-12-24,10.06890
2009-12-29,10.07600
2009-12-30,10.07750
2009-12-31,10.07890
2010-01-01,10.08030
