SchemeCode,Date,NAV
101070,2006-11-27,46.36100
101070,2006-11-28,45.89730
101070,2006-11-29,46.03580
101070,2006-11-30,46.34480
101070,2006-12-01,46.80790
101070,2006-12-04,47.28130
101070,2006-12-05,47.39450
101070,2006-12-06,47.09030
101070,2006-12-07,47.23310
101070,2006-12-08,46.71630
101070,2006-12-11,45.44350
101070,2006-12-12,43.86580
101070,2006-12-13,44.74030
101070,2006-12-14,45.86090
101070,2006-12-15,46.24020
101070,2006-12-18,46.24280
101070,2006-12-19,45.11550
101070,2006-12-20,44.96440
101070,2006-12-21,45.07450
101070,2006-12-22,45.43210
101070,2006-12-26,45.87340
101070,2006-12-27,46.28230
101070,2006-12-28,46.15550
101070,2006-12-29,46.26790
101071,2006-04-03,13.07270
101071,2006-04-04,13.06760
101071,2006-04-05,13.06990
101071,2006-04-07,13.07370
101071,2006-04-10,13.07930
101071,2006-04-12,13.08390
101071,2006-04-13,13.08770
101071,2006-04-17,13.09520
101071,2006-04-18,13.09760
101071,2006-04-19,13.09980
101071,2006-04-20,13.11960
101071,2006-04-21,13.12170
101071,2006-04-24,13.13460
101071,2006-04-25,13.13590
101071,2006-04-26,13.13570
101071,2006-04-27,13.13910
101071,2006-04-28,13.14100
101071,2006-05-02,13.14800
101071,2006-05-03,13.14040
101071,2006-05-04,13.13670
101071,2006-05-05,13.13900
101071,2006-05-08,13.14360
101071,2006-05-09,13.14390
101071,2006-05-10,13.14630
101071,2006-05-11,13.14700
101071,2006-05-12,13.14920
101071,2006-05-15,13.15410
101071,2006-05-16,13.14710
101071,2006-05-17,13.14940
101071,2006-05-18,13.15120
101071,2006-05-19,13.15230
101071,2006-05-22,13.14870
101071,2006-05-23,13.15100
101071,2006-05-24,13.15300
101071,2006-05-25,13.15450
101071,2006-05-26,13.15640
101071,2006-05-29,13.16100
101071,2006-05-30,13.16040
101071,2006-05-31,13.16430
101071,2006-06-01,13.16740
101071,2006-06-02,13.17010
101071,2006-06-05,13.17670
101071,2006-06-06,13.17930
101071,2006-06-07,13.18170
101071,2006-06-08,13.18210
101071,2006-06-09,13.18480
101071,2006-06-12,13.13240
101071,2006-06-13,13.11990
101071,2006-06-14,13.10260
101071,2006-06-15,13.10020
101071,2006-06-16,13.10320
101071,2006-06-19,13.07840
101071,2006-06-20,13.06190
101071,2006-06-21,13.06500
101071,2006-06-22,13.06600
101071,2006-06-23,13.03320
101071,2006-06-26,13.00910
101071,2006-06-27,13.01220
101071,2006-06-28,13.01230
101071,2006-06-29,13.01330
101071,2006-06-30,13.01650
101071,2006-07-03,13.02240
101071,2006-07-04,13.02530
101071,2006-07-05,13.02820
101071,2006-07-06,13.02910
101071,2006-07-07,13.02120
101071,2006-07-10,13.02700
101071,2006-07-11,13.00740
101071,2006-07-12,12.99350
101071,2006-07-13,12.99630
101071,2006-07-14,12.98530
101071,2006-07-17,12.99230
101071,2006-07-18,12.99530
101071,2006-07-19,12.99780
101071,2006-07-20,12.99920
101071,2006-07-21,13.00190
101071,2006-07-24,13.02220
101071,2006-07-25,13.05650
101071,2006-07-26,13.08310
101071,2006-07-27,13.08570
101071,2006-07-28,13.08820
101071,2006-07-31,13.09270
101071,2006-08-01,13.10490
101071,2006-08-02,13.09790
101071,2006-08-03,13.08520
101071,2006-08-04,13.08790
101071,2006-08-07,13.09410
101071,2006-08-08,13.09630
101071,2006-08-09,13.09890
101071,2006-08-10,13.11550
101071,2006-08-11,13.11960
101071,2006-08-14,13.12920
101071,2006-08-16,13.13470
101071,2006-08-17,13.15110
101071,2006-08-18,13.18610
101071,2006-08-21,13.19330
101071,2006-08-22,13.19540
101071,2006-08-23,13.19700
101071,2006-08-24,13.20650
101071,2006-08-25,13.21570
101071,2006-08-28,13.22140
101071,2006-08-29,13.22380
101071,2006-08-30,13.22220
101071,2006-08-31,13.22590
101071,2006-09-01,13.22890
101071,2006-09-04,13.23780
101071,2006-09-05,13.25700
101071,2006-09-06,13.26000
101071,2006-09-07,13.26260
101071,2006-09-08,13.26520
101071,2006-09-11,13.27390
101071,2006-09-12,13.27600
101071,2006-09-13,13.28220
101071,2006-09-14,13.28420
101071,2006-09-15,13.28550
101071,2006-09-18,13.29150
101071,2006-09-19,13.29410
101071,2006-09-20,13.29890
101071,2006-09-21,13.30930
101071,2006-09-22,13.31110
101071,2006-09-25,13.31710
101071,2006-09-26,13.32430
101071,2006-09-27,13.35560
101071,2006-09-28,13.34370
101071,2006-09-29,13.34470
101071,2006-10-03,13.35030
101071,2006-10-04,13.35370
101071,2006-10-05,13.35700
101071,2006-10-06,13.35840
101071,2006-10-09,13.36430
101071,2006-10-10,13.36470
101071,2006-10-11,13.36750
101071,2006-10-12,13.36960
101071,2006-10-13,13.37520
101071,2006-10-16,13.36870
101071,2006-10-17,13.36730
101071,2006-10-18,13.36530
101071,2006-10-19,13.36930
101071,2006-10-20,13.37130
101071,2006-10-23,13.38350
101071,2006-10-26,13.39680
101071,2006-10-27,13.41090
101071,2006-10-30,13.41390
101071,2006-10-31,13.38410
101071,2006-11-01,13.39130
101071,2006-11-02,13.40710
101071,2006-11-03,13.40940
101071,2006-11-06,13.41110
101071,2006-11-07,13.41490
101071,2006-11-08,13.42850
101071,2006-11-09,13.41620
101071,2006-11-10,13.41640
101071,2006-11-13,13.42240
101071,2006-11-14,13.42650
101071,2006-11-15,13.43160
101071,2006-11-16,13.43530
101071,2006-11-17,13.43640
101071,2006-11-20,13.44450
101071,2006-11-21,13.45130
101071,2006-11-22,13.45640
101071,2006-11-23,13.45940
101071,2006-11-24,13.46570
101071,2006-11-27,13.47700
101071,2006-11-28,13.48970
101071,2006-11-29,13.49190
101071,2006-11-30,13.49030
101071,2006-12-01,13.48910
101071,2006-12-04,13.49500
101071,2006-12-05,13.50230
101071,2006-12-06,13.50570
101071,2006-12-07,13.50770
101071,2006-12-08,13.51000
101071,2006-12-11,13.50800
101071,2006-12-12,13.48650
101071,2006-12-13,13.47200
101071,2006-12-14,13.47120
101071,2006-12-15,13.45890
101071,2006-12-18,13.47090
101071,2006-12-19,13.47910
101071,2006-12-20,13.48490
101071,2006-12-21,13.47220
101071,2006-12-22,13.47510
101071,2006-12-26,13.47610
101071,2006-12-27,13.47150
101071,2006-12-28,13.46940
101071,2006-12-29,13.47520
101072,2006-04-03,14.28680
101072,2006-04-04,14.28120
