Date,NAV
2018-08-09,1000.43670
2018-08-10,1000.66760
2018-08-13,1000.69280
2018-08-14,1001.16710
2018-08-16,1001.36440
2018-08-20,1002.24890
2018-08-21,1002.36730
2018-08-23,1002.72170
2018-08-24,1003.00350
2018-08-27,1003.00800
2018-08-28,1003.34750
2018-08-29,1003.79070
2018-08-30,1003.51830
2018-08-31,1003.29930
2018-09-03,1003.77260
2018-09-04,1002.54540
2018-09-05,1001.56060
2018-09-06,1001.61120
2018-09-07,1002.32820
2018-09-10,1000.51100
2018-09-11,1000.70990
2018-09-12,1000.11370
2018-09-14,1000.84240
2018-09-17,999.41050
2018-09-18,998.61330
2018-09-19,998.33180
2018-09-21,997.14930
2018-09-24,994.83390
2018-09-25,991.37420
2018-09-26,992.11040
2018-09-27,993.76360
2018-09-28,994.96720
2018-10-01,996.33410
2018-10-03,995.69730
2018-10-04,993.93400
2018-10-05,996.35130
2018-10-08,996.51820
2018-10-09,995.50010
2018-10-10,995.86680
2018-10-11,997.54320
2018-10-12,997.44860
2018-10-15,998.67120
2018-10-16,997.97930
2018-10-17,997.97580
2018-10-19,998.68690
2018-10-22,999.10360
2018-10-23,999.24360
2018-10-24,999.26250
2018-10-25,999.31870
2018-10-26,999.37410
2018-10-29,999.79780
2018-10-30,1000.14270
2018-10-31,999.73690
2018-11-01,998.96640
2018-11-02,999.81730
2018-11-05,1000.23680
2018-11-06,1000.52080
2018-11-09,1001.36360
2018-11-12,1001.49810
2018-11-13,1001.65890
2018-11-14,1001.96790
2018-11-15,1002.39860
2018-11-16,1002.77020
2018-11-19,1003.87310
2018-11-20,1004.17350
2018-11-22,1004.97280
2018-11-26,1005.96990
2018-11-27,1005.32530
2018-11-28,1005.78360
2018-11-29,1005.79630
2018-11-30,1006.86870
2018-12-03,1007.49980
2018-12-04,1007.78800
2018-12-05,1009.09670
2018-12-06,1009.72620
2018-12-07,1009.69280
2018-12-10,1008.58410
2018-12-11,1008.74530
2018-12-12,1009.72290
2018-12-13,1010.01600
2018-12-14,1010.81570
2018-12-17,1012.08190
2018-12-18,1013.17040
2018-12-19,1014.65080
2018-12-20,1014.35030
2018-12-21,1014.69450
2018-12-24,1015.43180
2018-12-26,1016.43720
2018-12-27,1016.82210
2018-12-28,1016.27480
2018-12-31,1017.15600
2019-01-01,1016.94150
2019-01-02,1017.85640
2019-01-03,1018.78530
2019-01-04,1018.85330
2019-01-07,1018.91550
2019-01-08,1019.90130
2019-01-09,1020.31360
2019-01-10,1020.20700
2019-01-11,1020.46400
2019-01-14,1021.42040
2019-01-15,1021.70600
2019-01-16,1021.47550
2019-01-17,1021.39590
2019-01-18,1020.35750
2019-01-21,1020.51940
2019-01-22,1021.16680
2019-01-23,1021.49020
2019-01-24,1021.86080
2019-01-25,1021.93860
2019-01-28,1022.76190
2019-01-29,1023.05110
2019-01-30,1022.93830
2019-01-31,1020.99810
2019-02-01,1018.00330
2019-02-04,1017.14880
2019-02-05,1017.10580
2019-02-06,1017.27600
2019-02-07,1019.19480
2019-02-08,1019.90570
2019-02-11,1020.68660
2019-02-12,1020.68440
2019-02-13,1021.99800
2019-02-14,1021.74800
2019-02-15,1021.65090
2019-02-18,1021.26190
2019-02-20,1021.70150
2019-02-21,1021.37910
2019-02-22,1022.90000
2019-02-25,1023.19100
2019-02-26,1023.14620
2019-02-27,1022.37660
2019-02-28,1022.27440
2019-03-01,1022.48180
2019-03-05,1023.81210
2019-03-06,1024.32760
2019-03-07,1025.30320
2019-03-08,1025.99630
2019-03-11,1027.81380
2019-03-12,1028.76710
2019-03-13,1029.04970
2019-03-14,1030.48440
2019-03-15,1030.86620
2019-03-18,1032.80060
2019-03-19,1032.31560
2019-03-20,1032.80000
2019-03-22,1033.87620
2019-03-25,1034.86330
2019-03-26,1035.48200
2019-03-27,1036.09570
2019-03-28,1037.22880
2019-03-29,1038.61150
2019-04-02,1040.70180
2019-04-03,1040.13710
2019-04-04,1039.24830
2019-04-05,1039.59820
2019-04-08,1039.38730
2019-04-09,1039.64640
2019-04-10,1040.04570
2019-04-11,1040.12580
2019-04-12,1040.18940
2019-04-15,1040.79300
2019-04-16,1040.85170
2019-04-18,1040.37940
2019-04-22,1040.07410
2019-04-23,1038.98560
2019-04-24,1038.74530
2019-04-25,1038.04470
2019-04-26,1038.52060
2019-04-30,1039.69620
2019-05-02,1039.93410
2019-05-03,1038.71100
2019-05-06,1038.53940
2019-05-07,1038.82550
2019-05-08,1039.38030
2019-05-09,1039.60410
2019-05-10,1039.77930
2019-05-13,1038.59230
2019-05-14,1037.08400
2019-05-15,1033.35870
2019-05-16,1032.55480
2019-05-17,1033.03960
2019-05-20,1034.32380
2019-05-21,1034.52220
2019-05-22,1034.94190
2019-05-23,1035.85130
2019-05-24,1036.63450
2019-05-27,1038.66770
2019-05-28,1039.07730
2019-05-29,1037.39350
2019-05-30,1036.28600
2019-05-31,1037.18900
2019-06-03,1037.74230
2019-06-04,975.27650
2019-06-06,969.57520
2019-06-07,969.26850
2019-06-10,969.24180
2019-06-11,977.26440
2019-06-12,977.46820
2019-06-13,977.16620
2019-06-14,977.84950
2019-06-17,977.48670
2019-06-18,978.37390
2019-06-19,978.47990
2019-06-20,978.83640
2019-06-21,978.55820
2019-06-24,978.97640
2019-06-25,978.88840
2019-06-26,977.83590
2019-06-27,978.04920
2019-06-28,976.83120
2019-07-01,978.05330
2019-07-02,978.32720
2019-07-03,978.46180
2019-07-04,979.09610
2019-07-05,979.83770
2019-07-08,981.00660
2019-07-09,981.65010
2019-07-10,982.45370
2019-07-11,982.79910
2019-07-12,983.09100
2019-07-15,984.73760
2019-07-16,985.49590
2019-07-17,985.54670
2019-07-18,985.53650
2019-07-19,985.82140
2019-07-22,986.66890
2019-07-23,987.28120
2019-07-24,987.38410
2019-07-25,987.03850
2019-07-26,987.49990
2019-07-28,988.33210
2019-07-29,985.08780
2019-07-30,984.85620
2019-07-31,985.13920
2019-08-01,996.45300
2019-08-02,997.06960
2019-08-05,1006.61330
2019-08-06,1007.01800
2019-08-07,1007.59440
2019-08-08,1008.92250
2019-08-09,1008.88390
2019-08-13,1010.00270
2019-08-14,1009.85000
2019-08-16,1010.61850
2019-08-19,1011.56100
2019-08-20,1012.01520
2019-08-21,1008.52970
2019-08-22,1008.97980
2019-08-23,1009.29880
2019-08-26,1010.38590
2019-08-27,1010.22490
2019-08-28,1010.56730
2019-08-29,1010.50310
2019-08-30,1009.10700
2019-09-03,1010.61230
2019-09-04,1010.93460
2019-09-05,1011.64380
2019-09-06,1012.08190
2019-09-09,1013.63920
2019-09-11,1013.74690
2019-09-12,1014.30100
2019-09-13,1014.84430
2019-09-16,1015.24570
2019-09-17,1015.26550
2019-09-18,1015.61030
2019-09-19,1015.93440
2019-09-20,1015.31180
2019-09-23,1016.26080
2019-09-24,1016.52610
2019-09-25,1016.69010
2019-09-26,1016.45260
2019-09-27,1016.89020
2019-09-30,1017.96970
2019-10-01,1018.44090
2019-10-03,1019.11460
2019-10-04,1019.15270
2019-10-07,1020.10920
2019-10-09,1020.52590
2019-10-10,1020.90600
2019-10-11,1021.34350
2019-10-14,1022.31360
2019-10-15,1022.68170
2019-10-16,1023.01910
2019-10-17,1023.36200
2019-10-18,1023.68550
2019-10-22,1024.98460
2019-10-23,1025.33870
2019-10-24,1025.66470
2019-10-25,1025.98910
2019-10-29,1027.28430
2019-10-30,1027.85130
2019-10-31,1028.39780
2019-11-01,1028.76200
2019-11-04,1029.86420
2019-11-05,1030.18540
2019-11-06,1030.49880
2019-11-07,1030.27200
2019-11-08,1031.18110
2019-11-11,1030.06850
2019-11-13,1030.75090
2019-11-14,1031.19620
2019-11-15,1031.56050
2019-11-18,1032.60790
2019-11-19,1030.70430
2019-11-20,1029.66500
2019-11-21,1029.89310
2019-11-22,1030.22890
2019-11-25,1030.69430
2019-11-26,1031.12250
2019-11-27,1031.48950
2019-11-28,1031.92590
2019-11-29,1032.58040
2019-12-02,1033.50540
2019-12-03,1033.83790
2019-12-04,1032.47340
2019-12-05,1031.92160
2019-12-06,1032.10980
2019-12-09,1033.51810
2019-12-10,1032.68850
2019-12-11,1032.81340
2019-12-12,1033.20830
2019-12-13,1033.51810
2019-12-16,1034.55210
2019-12-17,1035.12270
2019-12-18,1033.78920
2019-12-19,1034.67660
2019-12-20,1035.01210
2019-12-23,1036.04630
2019-12-24,1035.03880
2019-12-26,1035.52670
2019-12-27,1037.02000
2019-12-30,1038.05260
2019-12-31,1038.39270
2020-01-01,1038.91390
2020-01-02,1039.79340
2020-01-03,1040.85710
2020-01-06,1041.93320
2020-01-07,1042.27520
2020-01-08,1042.42590
2020-01-09,1042.91720
2020-01-10,1042.05500
2020-01-13,1043.09320
2020-01-14,1043.35710
2020-01-15,1043.92440
2020-01-16,1044.27250
2020-01-17,1044.61930
2020-01-20,1045.76230
2020-01-21,1043.94200
2020-01-22,1044.63270
2020-01-23,1045.09090
2020-01-24,1046.17960
2020-01-27,1047.23940
2020-01-28,1048.00290
2020-01-29,1048.34550
2020-01-30,1048.69380
2020-01-31,1049.18060
2020-02-03,1050.40900
2020-02-04,1050.25260
2020-02-05,1050.64250
2020-02-06,1053.78580
2020-02-07,1054.27290
2020-02-10,1055.87410
2020-02-11,1056.24190
2020-02-12,1057.67670
2020-02-13,1058.08540
2020-02-14,1058.32830
2020-02-17,1059.35890
2020-02-18,1059.57450
2020-02-20,1063.63250
2020-02-24,1065.19870
2020-02-25,1065.52970
2020-02-26,1064.37600
2020-02-27,1064.71640
2020-02-28,1064.44220
2020-03-02,1065.48940
2020-03-03,1065.83670
2020-03-04,1067.01490
2020-03-05,1067.11100
2020-03-06,1066.97750
2020-03-09,1067.30450
2020-03-11,1066.87040
2020-03-12,1065.16490
2020-03-13,1063.50620
2020-03-16,1064.11300
2020-03-17,1061.72600
2020-03-18,1059.91950
2020-03-19,1054.48730
2020-03-20,1055.88400
2020-03-23,1055.16440
2020-03-24,1054.92340
2020-03-26,1055.17680
2020-03-27,1065.42030
2020-03-30,1069.33360
2020-03-31,1070.32830
2020-04-03,1071.61210
2020-04-07,1072.10610
2020-04-08,1071.39740
2020-04-09,1071.06780
2020-04-13,1072.52750
2020-04-15,1073.23340
2020-04-16,1074.93640
2020-04-17,1077.53730
2020-04-20,1080.12190
2020-04-21,1080.60020
2020-04-22,1080.73900
2020-04-23,1081.82460
2020-04-24,1079.99640
2020-04-27,1076.51170
2020-04-28,1076.25000
