Date,NAV
2018-09-21,10.00390
2018-09-24,9.97550
2018-09-25,9.96320
2018-09-26,9.97290
2018-09-27,9.99030
2018-09-28,10.01140
2018-10-01,10.02700
2018-10-03,10.02000
2018-10-04,10.00340
2018-10-05,10.02520
2018-10-08,10.03440
2018-10-09,10.02770
2018-10-10,10.03720
2018-10-11,10.04740
2018-10-12,10.05430
2018-10-15,10.07000
2018-10-16,10.07920
2018-10-17,10.07870
2018-10-19,10.08450
2018-10-22,10.08290
2018-10-23,10.08700
2018-10-24,10.08260
2018-10-25,10.08410
2018-10-26,10.08340
2018-10-29,10.09060
2018-10-30,10.09140
2018-10-31,10.09230
2018-11-01,10.09920
2018-11-02,10.11310
2018-11-05,10.12140
2018-11-06,10.12420
2018-11-09,10.13340
2018-11-12,10.13670
2018-11-13,10.14570
2018-11-14,10.15530
2018-11-15,10.16370
2018-11-16,10.16580
2018-11-19,10.17430
2018-11-20,10.17930
2018-11-22,10.19030
2018-11-26,10.20230
2018-11-27,10.20290
2018-11-28,10.21310
2018-11-29,10.22920
2018-11-30,10.24110
2018-12-03,10.24380
2018-12-04,10.24930
2018-12-05,10.26860
2018-12-06,10.27720
2018-12-07,10.27280
2018-12-10,10.25320
2018-12-11,10.24940
2018-12-12,10.26180
2018-12-13,10.25780
2018-12-14,10.25920
2018-12-17,10.26630
2018-12-18,10.26990
2018-12-19,10.29840
2018-12-20,10.30420
2018-12-21,10.31060
2018-12-24,10.31650
2018-12-26,10.33070
2018-12-27,10.33930
2018-12-28,10.33560
2018-12-31,10.34410
2019-01-01,10.34330
2019-01-02,10.34620
2019-01-03,10.34590
2019-01-04,10.35300
2019-01-07,10.36070
2019-01-08,10.37060
2019-01-09,10.37590
2019-01-10,10.37790
2019-01-11,10.39030
2019-01-14,10.40380
2019-01-15,10.40550
2019-01-16,10.39990
2019-01-17,10.40450
2019-01-18,10.40720
2019-01-21,10.40400
2019-01-22,10.41310
2019-01-23,10.41550
2019-01-24,10.41870
2019-01-25,10.42100
2019-01-28,10.42760
2019-01-29,10.42910
2019-01-30,10.42360
2019-01-31,10.42560
2019-02-01,10.40660
2019-02-04,10.40670
2019-02-05,10.40770
2019-02-06,10.41310
2019-02-07,10.44520
2019-02-08,10.46300
2019-02-11,10.46720
2019-02-12,10.46750
2019-02-13,10.50500
2019-02-14,10.50240
2019-02-15,10.49850
2019-02-18,10.48300
2019-02-20,10.49630
2019-02-21,10.49540
2019-02-22,10.49670
2019-02-25,10.50270
2019-02-26,10.50020
2019-02-27,10.48890
2019-02-28,10.49240
2019-03-01,10.50050
2019-03-05,10.52210
2019-03-06,10.52720
2019-03-07,10.53520
2019-03-08,10.54140
2019-03-11,10.56060
2019-03-12,10.57370
2019-03-13,10.57300
2019-03-14,10.60540
2019-03-15,10.60580
2019-03-18,10.61830
2019-03-19,10.61210
2019-03-20,10.61480
2019-03-22,10.62160
2019-03-25,10.62910
2019-03-26,10.62960
2019-03-27,10.63550
2019-03-28,10.64760
2019-03-29,10.67050
2019-04-02,10.71420
2019-04-03,10.71130
2019-04-04,10.69780
2019-04-05,10.68710
2019-04-08,10.68090
2019-04-09,10.68170
2019-04-10,10.68540
2019-04-11,10.68150
2019-04-12,10.68000
2019-04-15,10.68270
2019-04-16,10.68040
2019-04-18,10.68390
2019-04-22,10.67960
2019-04-23,10.67940
2019-04-24,10.68550
2019-04-25,10.67350
2019-04-26,10.67530
2019-04-30,10.68500
2019-05-02,10.68710
2019-05-03,10.67690
2019-05-06,10.68620
2019-05-07,10.68830
2019-05-08,10.69620
2019-05-09,10.69790
2019-05-10,10.69890
2019-05-13,10.70940
2019-05-14,10.72120
2019-05-15,10.72580
2019-05-16,10.72810
2019-05-17,10.73630
2019-05-20,10.75670
2019-05-21,10.75600
2019-05-22,10.76380
2019-05-23,10.78000
2019-05-24,10.78660
2019-05-27,10.81960
2019-05-28,10.82360
2019-05-29,10.82320
2019-05-30,10.82070
2019-05-31,10.83610
2019-06-03,10.85040
2019-06-04,10.84550
2019-06-06,10.86080
2019-06-07,10.84480
2019-06-10,10.83970
2019-06-11,10.84140
2019-06-12,10.84820
2019-06-13,10.85350
2019-06-14,10.86350
2019-06-17,10.86730
2019-06-18,10.87920
2019-06-19,10.88210
2019-06-20,10.88440
2019-06-21,10.87810
2019-06-24,10.87760
2019-06-25,10.87170
2019-06-26,10.86520
2019-06-27,10.86820
2019-06-28,10.87090
2019-07-01,10.87450
2019-07-02,10.87740
2019-07-03,10.88810
2019-07-04,10.89820
2019-07-05,10.91630
2019-07-08,10.93470
2019-07-09,10.94000
2019-07-10,10.94670
2019-07-11,10.95080
2019-07-12,10.94880
2019-07-15,10.96480
2019-07-16,10.97620
2019-07-17,10.97540
2019-07-18,10.97760
2019-07-19,10.98250
2019-07-22,10.97920
2019-07-23,10.97880
2019-07-24,10.98490
2019-07-25,10.97750
2019-07-26,10.98400
2019-07-29,11.00100
2019-07-30,11.01050
2019-07-31,11.02380
2019-08-01,11.03180
2019-08-02,11.05170
2019-08-05,11.04710
2019-08-06,11.05330
2019-08-07,11.06470
2019-08-08,11.07970
2019-08-09,11.06900
2019-08-13,11.07370
2019-08-14,11.06150
2019-08-16,11.07220
2019-08-19,11.07850
2019-08-20,11.08170
2019-08-21,11.09410
2019-08-22,11.10260
2019-08-23,11.10950
2019-08-26,11.12440
2019-08-27,11.12960
2019-08-28,11.13410
2019-08-29,11.13320
2019-08-30,11.13480
2019-09-03,11.14680
2019-09-04,11.15230
2019-09-05,11.15280
2019-09-06,11.15400
2019-09-09,11.16640
2019-09-11,11.16280
2019-09-12,11.16260
2019-09-13,11.16620
2019-09-16,11.16460
2019-09-17,11.16260
2019-09-18,11.17160
2019-09-19,11.17460
2019-09-20,11.15490
2019-09-23,11.15800
2019-09-24,11.15920
2019-09-25,11.16270
2019-09-26,11.16430
2019-09-27,11.16620
2019-09-30,11.17870
2019-10-01,11.18980
2019-10-03,11.20650
2019-10-04,11.20500
2019-10-07,11.21660
2019-10-09,11.21980
2019-10-10,11.22860
2019-10-11,11.23750
2019-10-14,11.24460
2019-10-15,11.24460
2019-10-16,11.25470
2019-10-17,11.25770
2019-10-18,11.26030
2019-10-22,11.27160
2019-10-23,11.28110
2019-10-24,11.28790
2019-10-25,11.28970
2019-10-29,11.29810
2019-10-30,11.30940
2019-10-31,11.32390
2019-11-01,11.32920
2019-11-04,11.33340
2019-11-05,11.33250
2019-11-06,11.33360
2019-11-07,11.33900
2019-11-08,11.34110
2019-11-11,11.34880
2019-11-13,11.35770
2019-11-14,11.36190
2019-11-15,11.37130
2019-11-18,11.38190
2019-11-19,11.38300
2019-11-20,11.38840
2019-11-21,11.38680
2019-11-22,11.38840
2019-11-25,11.39500
2019-11-26,11.39760
2019-11-27,11.40300
2019-11-28,11.40590
2019-11-29,11.41550
2019-12-02,11.42430
2019-12-03,11.42630
2019-12-04,11.43320
2019-12-05,11.41480
2019-12-06,11.40010
2019-12-09,11.40120
2019-12-10,11.40460
2019-12-11,11.40050
2019-12-12,11.40410
2019-12-13,11.40290
2019-12-16,11.41000
2019-12-17,11.41610
