Date,NAV
2022-01-03,963.94030
2022-01-04,964.01550
2022-01-05,964.14220
2022-01-06,964.23640
2022-01-07,964.32560
2022-01-10,964.60530
2022-01-11,964.74680
2022-01-12,964.88130
2022-01-13,965.17350
2022-01-14,965.24880
2022-01-17,965.53380
2022-01-18,965.60200
2022-01-19,965.57750
2022-01-20,965.71040
2022-01-21,965.83220
2022-01-24,965.92500
2022-01-25,966.33000
2022-01-27,966.39260
2022-01-28,966.19740
2022-01-31,967.02530
2022-02-01,966.62650
2022-02-02,966.46860
2022-02-03,966.65330
2022-02-04,966.74190
2022-02-08,967.18440
2022-02-09,967.44050
2022-02-10,968.25580
2022-02-11,968.35950
2022-02-14,968.78120
2022-02-15,968.94370
2022-02-16,968.89110
2022-02-17,968.80460
2022-02-18,968.90740
2022-02-21,969.21390
2022-02-22,968.62720
2022-02-23,969.11960
2022-02-24,969.25920
2022-02-25,969.41600
2022-02-28,970.11920
2022-03-02,969.92840
2022-03-03,969.86700
2022-03-04,969.84020
2022-03-07,970.10060
2022-03-08,970.13570
2022-03-09,970.30160
2022-03-10,970.28920
2022-03-11,970.44430
2022-03-14,970.80900
2022-03-15,970.64940
2022-03-16,970.90040
2022-03-17,971.61860
2022-03-21,972.21180
2022-03-22,972.35700
2022-03-23,971.87870
2022-03-24,972.36020
2022-03-25,972.83820
2022-03-28,973.26370
2022-03-29,973.39180
2022-03-30,973.46030
2022-03-31,973.54570
2022-04-04,974.17020
2022-04-05,974.42640
2022-04-06,974.50060
2022-04-07,974.70220
2022-04-08,974.09040
2022-04-11,974.27450
2022-04-12,974.47270
2022-04-13,974.59410
2022-04-18,975.17660
2022-04-19,975.60930
2022-04-20,975.79040
2022-04-21,975.94680
2022-04-22,976.16940
2022-04-25,976.45630
2022-04-26,976.56080
2022-04-27,976.78110
2022-04-28,976.65480
2022-04-29,976.73980
2022-05-02,977.21640
2022-05-04,975.48440
2022-05-05,974.93290
2022-05-06,975.09560
2022-05-09,975.31700
2022-05-10,975.55700
2022-05-11,975.62000
2022-05-12,975.65880
2022-05-13,975.38550
2022-05-17,976.12640
2022-05-18,976.26030
2022-05-19,976.24500
2022-05-20,976.72260
2022-05-23,977.16880
2022-05-24,977.04990
2022-05-25,977.22440
2022-05-26,977.35530
2022-05-27,977.86480
2022-05-30,978.20130
2022-05-31,978.32030
2022-06-01,978.18360
2022-06-02,978.28370
2022-06-03,978.39160
2022-06-06,978.65540
2022-06-07,978.29640
2022-06-08,978.92960
2022-06-09,978.80020
2022-06-10,978.68780
2022-06-13,978.85190
2022-06-14,978.90240
2022-06-15,978.91600
2022-06-16,978.99140
2022-06-17,979.19240
2022-06-20,979.65730
2022-06-21,980.10670
2022-06-22,979.90060
2022-06-23,979.89030
2022-06-24,980.19940
2022-06-27,980.56640
2022-06-28,980.68190
2022-06-29,980.93750
2022-06-30,980.85250
2022-07-01,981.23460
2022-07-04,981.88060
2022-07-05,982.13040
2022-07-06,983.14060
2022-07-07,982.21140
2022-07-08,982.27730
2022-07-11,982.67880
2022-07-12,982.80070
2022-07-13,983.00450
2022-07-14,982.91210
2022-07-15,983.49900
2022-07-18,983.85360
2022-07-19,983.72180
2022-07-20,983.76600
2022-07-21,983.76530
2022-07-22,983.87090
2022-07-25,984.27660
2022-07-26,984.27450
2022-07-27,984.17730
2022-07-28,984.72860
2022-07-29,984.54880
2022-08-01,985.16200
2022-08-02,985.42310
2022-08-03,985.82220
2022-08-04,985.87810
2022-08-05,985.88320
2022-08-08,986.27460
2022-08-10,986.73730
2022-08-11,986.84900
2022-08-12,987.03200
2022-08-17,988.00720
2022-08-18,988.22270
2022-08-19,988.24570
2022-08-22,988.79850
2022-08-23,989.11040
2022-08-24,989.13520
2022-08-25,989.07420
