Date,NAV
2018-05-24,10.00290
2018-05-25,10.00470
2018-05-28,10.01240
2018-05-29,10.01880
2018-05-30,10.02370
2018-05-31,10.02430
2018-06-01,10.02440
2018-06-04,10.03040
2018-06-05,10.03310
2018-06-06,10.04020
2018-06-07,10.04280
2018-06-08,10.04450
2018-06-11,10.05150
2018-06-12,10.05420
2018-06-13,10.05670
2018-06-14,10.05930
2018-06-15,10.06160
2018-06-18,10.06930
2018-06-19,10.07190
2018-06-20,10.07410
2018-06-21,10.07660
2018-06-22,10.07830
2018-06-25,10.08430
2018-06-26,10.08630
2018-06-27,10.08840
2018-06-28,10.09040
2018-06-29,10.09240
2018-07-02,10.09840
2018-07-03,10.10050
2018-07-04,10.10140
2018-07-05,10.10340
2018-07-06,10.10550
2018-07-09,10.11160
2018-07-10,10.11360
2018-07-11,10.11570
2018-07-12,10.11770
2018-07-13,10.11970
2018-07-16,10.12590
2018-07-17,10.12800
2018-07-18,10.13040
2018-07-19,10.13240
2018-07-20,10.13450
2018-07-23,10.14100
2018-07-24,10.14300
2018-07-25,10.14580
2018-07-26,10.14780
2018-07-27,10.14980
2018-07-30,10.15570
2018-07-31,10.15770
2018-08-01,10.15970
2018-08-02,10.16170
2018-08-03,10.16280
2018-08-06,10.16890
2018-08-07,10.17090
2018-08-08,10.17290
2018-08-09,10.17490
2018-08-10,10.17690
2018-08-13,10.18290
2018-08-14,10.18500
2018-08-16,10.18900
2018-08-20,10.19700
2018-08-21,10.19900
2018-08-23,10.20270
