Date,NAV
2026-02-24,9.93100
2026-02-25,10.00200
2026-02-26,10.12800
2026-02-27,10.00300
2026-03-02,9.99100
2026-03-04,9.89500
2026-03-05,10.12100
2026-03-06,10.34900
2026-03-09,10.12500
2026-03-10,10.24600
2026-03-11,10.05900
2026-03-12,9.99100
2026-03-13,9.63400
2026-03-16,9.58400
2026-03-17,9.74400
2026-03-18,9.86600
2026-03-19,9.47700
2026-03-20,9.41000
2026-03-23,8.98800
2026-03-24,9.20500
2026-03-25,9.30800
2026-03-27,9.05600
2026-03-30,8.84400
2026-03-31,8.84400
2026-04-01,9.23200
2026-04-02,9.24100
2026-04-06,9.40400
2026-04-07,9.48000
2026-04-08,9.85200
2026-04-09,9.98800
2026-04-10,10.13100
2026-04-13,10.16400
2026-04-15,10.41300
2026-04-16,10.55400
2026-04-17,10.68900
2026-04-20,10.65700
2026-04-21,10.71300
2026-04-22,10.84100
2026-04-23,10.90700
2026-04-24,10.73300
2026-04-27,10.80600
2026-04-28,10.82900
2026-04-29,10.94500
2026-04-30,10.94000
2026-05-04,10.96400
2026-05-05,11.07700
2026-05-06,11.17700
2026-05-07,11.42600
2026-05-08,11.37900
2026-05-11,11.21700
2026-05-12,10.77700
2026-05-13,11.00100
2026-05-14,11.16100
2026-05-15,11.00900
2026-05-18,10.93700
2026-05-19,10.91900
2026-05-20,10.99500
