Date,NAV
2026-02-12,10.16200
2026-02-13,9.97700
2026-02-16,10.10800
2026-02-17,10.14500
2026-02-18,10.23700
2026-02-19,10.11100
2026-02-20,10.21800
2026-02-23,10.25000
2026-02-24,10.32700
2026-02-25,10.42600
2026-02-26,10.49100
2026-02-27,10.39100
2026-03-02,10.24400
2026-03-04,9.91100
2026-03-05,10.08200
2026-03-06,9.98300
2026-03-09,9.67300
2026-03-10,9.83800
2026-03-11,9.77000
2026-03-12,9.82000
2026-03-13,9.52500
2026-03-16,9.47500
2026-03-17,9.57100
2026-03-18,9.62700
2026-03-19,9.34400
2026-03-20,9.43300
2026-03-23,9.09600
2026-03-24,9.21300
2026-03-25,9.38500
2026-03-27,9.23500
2026-03-30,9.07600
2026-03-31,9.07600
2026-04-01,9.25400
2026-04-02,9.23300
2026-04-06,9.35500
2026-04-07,9.40900
2026-04-08,9.73500
2026-04-09,9.75700
2026-04-10,9.84700
2026-04-13,9.79700
2026-04-15,9.98300
2026-04-16,10.02300
2026-04-17,10.11700
2026-04-20,10.14400
2026-04-21,10.17400
2026-04-22,10.21100
2026-04-23,10.09000
2026-04-24,10.05800
2026-04-27,10.16300
2026-04-28,10.16000
2026-04-29,10.15800
2026-04-30,10.00700
2026-05-04,10.02900
2026-05-05,10.02800
2026-05-06,10.18200
2026-05-07,10.17300
2026-05-08,10.05000
2026-05-11,9.89900
2026-05-12,9.81700
2026-05-13,9.94200
2026-05-14,10.01000
2026-05-15,9.92200
2026-05-18,9.77500
2026-05-19,9.81700
2026-05-20,9.87700
2026-05-21,9.90900
2026-05-22,9.92300
2026-05-25,10.06100
2026-05-26,10.06300
2026-05-27,10.15900
2026-05-29,9.97300
2026-06-01,9.89600
2026-06-02,9.87600
2026-06-03,9.92200
2026-06-04,9.95700
2026-06-05,9.91500
2026-06-08,9.79600
2026-06-09,9.90300
2026-06-10,9.73200
2026-06-11,9.64400
2026-06-12,9.83200
2026-06-15,9.98100
2026-06-16,9.96800
2026-06-17,9.99500
2026-06-18,10.01000
2026-06-19,9.98000
2026-06-22,10.03400
2026-06-23,9.88000
