Date,NAV
2018-11-01,10.01220
2018-11-02,10.02040
2018-11-04,10.02440
2018-11-05,10.02710
2018-11-07,10.03200
2018-11-08,10.03410
2018-11-09,10.03800
2018-11-11,10.04230
2018-11-12,10.04350
2018-11-13,10.04940
2018-11-14,10.05640
2018-11-15,10.06630
2018-11-16,10.06760
2018-11-18,10.07200
2018-11-19,10.07500
2018-11-20,10.07730
2018-11-21,10.07950
2018-11-23,10.08900
2018-11-25,10.09360
2018-11-26,10.10250
2018-11-27,10.10300
2018-11-28,10.11210
2018-11-29,10.12810
2018-11-30,10.13620
2018-12-02,10.14070
2018-12-03,10.14190
2018-12-04,10.14580
2018-12-05,10.16410
2018-12-06,10.17020
2018-12-07,10.16370
2018-12-09,10.16830
2018-12-10,10.14260
2018-12-11,10.14170
2018-12-12,10.15680
2018-12-13,10.16440
2018-12-14,10.16290
2018-12-15,10.16530
2018-12-16,10.16760
2018-12-17,10.17550
2018-12-18,10.18040
2018-12-19,10.20680
2018-12-20,10.21780
2018-12-21,10.22250
2018-12-23,10.22710
2018-12-24,10.22610
2018-12-25,10.22840
2018-12-26,10.24250
2018-12-27,10.24870
2018-12-28,10.25230
2018-12-29,10.25460
2018-12-30,10.25690
2018-12-31,10.26100
2019-01-01,10.25950
2019-01-02,10.26530
2019-01-03,10.26290
2019-01-04,10.26730
2019-01-06,10.27190
2019-01-07,10.27590
2019-01-08,10.29020
2019-01-09,10.29350
2019-01-10,10.29570
2019-01-11,10.30350
2019-01-13,10.30810
2019-01-14,10.32040
2019-01-15,10.31850
2019-01-16,10.31080
2019-01-17,10.31180
2019-01-18,10.31420
2019-01-20,10.31880
2019-01-21,10.31250
2019-01-22,10.32520
2019-01-23,10.32660
2019-01-24,10.32730
2019-01-25,10.32930
2019-01-27,10.33390
2019-01-28,10.33660
2019-01-29,10.33830
2019-01-30,10.33410
2019-01-31,10.33710
2019-02-01,10.31600
2019-02-03,10.32070
2019-02-04,10.31440
2019-02-05,10.31440
2019-02-06,10.31940
2019-02-07,10.35080
2019-02-08,10.36620
2019-02-09,10.36850
2019-02-10,10.37080
2019-02-11,10.37210
2019-02-12,10.37150
2019-02-13,10.40400
2019-02-14,10.40180
2019-02-15,10.39510
2019-02-17,10.39970
2019-02-18,10.38630
2019-02-19,10.38860
2019-02-20,10.39530
2019-02-21,10.39660
2019-02-22,10.40010
2019-02-24,10.40470
2019-02-25,10.40800
2019-02-26,10.40600
2019-02-27,10.39550
2019-02-28,10.40710
2019-03-01,10.42040
2019-03-02,10.42270
2019-03-04,10.42740
2019-03-05,10.43310
2019-03-06,10.43570
2019-03-07,10.44360
2019-03-08,10.45240
2019-03-10,10.45700
2019-03-11,10.47380
2019-03-12,10.48870
2019-03-13,10.48850
2019-03-14,10.51640
2019-03-15,10.51710
2019-03-17,10.52170
2019-03-18,10.53270
2019-03-19,10.52620
2019-03-20,10.53440
2019-03-21,10.53670
2019-03-22,10.54650
2019-03-24,10.55100
2019-03-25,10.55400
2019-03-26,10.55310
2019-03-27,10.55810
2019-03-28,10.57290
2019-03-29,10.58900
2019-03-30,10.59120
2019-03-31,10.59350
2019-04-01,10.59570
2019-04-02,10.63950
2019-04-03,10.63210
2019-04-04,10.61960
2019-04-05,10.61890
2019-04-07,10.62340
2019-04-08,10.61200
2019-04-09,10.61170
2019-04-10,10.61470
2019-04-11,10.61160
2019-04-12,10.61090
2019-04-14,10.61540
2019-04-15,10.61020
2019-04-16,10.60460
2019-04-17,10.60690
2019-04-18,10.61070
2019-04-19,10.61300
2019-04-21,10.61760
2019-04-22,10.60310
2019-04-23,10.60500
2019-04-24,10.60920
2019-04-25,10.59510
2019-04-26,10.60270
2019-04-28,10.60730
2019-04-29,10.60960
2019-04-30,10.60730
2019-05-01,10.60960
2019-05-02,10.60230
2019-05-03,10.59590
2019-05-05,10.60050
2019-05-06,10.60390
2019-05-07,10.60630
2019-05-08,10.61360
2019-05-09,10.61590
