Date,NAV
2026-05-30,1002.14150
2026-05-31,1002.28780
2026-06-01,1002.42890
2026-06-02,1002.56640
2026-06-03,1002.70490
2026-06-04,1002.84120
2026-06-05,1002.97890
2026-06-07,1003.26110
2026-06-08,1003.39980
2026-06-09,1003.53810
2026-06-10,1003.67720
2026-06-11,1003.81620
2026-06-12,1003.95510
2026-06-14,1004.24000
2026-06-15,1000.00820
2026-06-16,1000.15040
2026-06-17,1000.29190
2026-06-18,1000.43070
2026-06-19,1000.57350
2026-06-20,1000.71980
2026-06-21,1000.86610
2026-06-22,1001.08910
2026-06-23,1001.23040
2026-06-24,1001.37010
2026-06-25,1001.51110
2026-06-27,1001.80010
2026-06-28,1001.94470
2026-06-29,1002.08850
2026-06-30,1002.23400
2026-07-01,1002.37460
2026-07-02,1002.51270
2026-07-03,1002.65040
2026-07-04,1002.79160
2026-07-05,1002.93280
2026-07-06,1003.07040
2026-07-07,1003.20860
2026-07-08,1003.34700
2026-07-09,1003.49070
2026-07-10,1003.63340
2026-07-12,1003.92590
2026-07-13,1004.06680
2026-07-14,1004.20670
2026-07-15,1000.01160
2026-07-16,1000.16070
2026-07-17,1000.30260
2026-07-19,1000.59330
2026-07-20,1000.73740
2026-07-21,1000.88280
2026-07-22,1001.02460
