Date,NAV
2019-02-14,10.01610
2019-02-15,10.01210
2019-02-18,10.01160
2019-02-20,10.01700
2019-02-21,10.01870
2019-02-22,10.02100
2019-02-25,10.02730
2019-02-26,10.02590
2019-02-27,10.02150
2019-02-28,10.02660
2019-03-01,10.03800
2019-03-05,10.04890
2019-03-06,10.05070
2019-03-07,10.05750
2019-03-08,10.06530
2019-03-11,10.08610
2019-03-12,10.10100
2019-03-13,10.09750
2019-03-14,10.12730
2019-03-15,10.12770
2019-03-18,10.14690
2019-03-19,10.14090
2019-03-20,10.14950
2019-03-22,10.15980
2019-03-25,10.16610
2019-03-26,10.16800
2019-03-27,10.17060
2019-03-28,10.18290
2019-03-29,10.19850
2019-04-02,10.25710
2019-04-03,10.24600
2019-04-04,10.23020
2019-04-05,10.22690
2019-04-08,10.21840
2019-04-09,10.21640
2019-04-10,10.21900
2019-04-11,10.21480
2019-04-12,10.21510
2019-04-15,10.21220
2019-04-16,10.20620
2019-04-18,10.21060
2019-04-22,10.20290
2019-04-23,10.20660
2019-04-24,10.21210
2019-04-25,10.19770
2019-04-26,10.20440
2019-04-30,10.20810
2019-05-02,10.20510
2019-05-03,10.19820
2019-05-06,10.20420
2019-05-07,10.20520
2019-05-08,10.21240
2019-05-09,10.21540
2019-05-10,10.21370
2019-05-13,10.22530
2019-05-14,10.23990
2019-05-15,10.24220
2019-05-16,10.24410
2019-05-17,10.25220
2019-05-20,10.27440
2019-05-21,10.27330
2019-05-22,10.27280
2019-05-23,10.29810
2019-05-24,10.31190
2019-05-27,10.34140
2019-05-28,10.34930
2019-05-29,10.35340
2019-05-30,10.34850
2019-05-31,10.37030
2019-06-03,10.38210
2019-06-04,10.37170
2019-06-06,10.38970
2019-06-07,10.37460
2019-06-10,10.36640
2019-06-11,10.36710
2019-06-12,10.37340
2019-06-13,10.37600
2019-06-14,10.38700
2019-06-17,10.38960
2019-06-18,10.39940
2019-06-19,10.40230
2019-06-20,10.40940
2019-06-21,10.40270
2019-06-24,10.40360
2019-06-25,10.39010
2019-06-26,10.38490
2019-06-27,10.38850
2019-06-28,10.39050
2019-07-01,10.38860
2019-07-02,10.39440
2019-07-03,10.41440
2019-07-04,10.42580
2019-07-05,10.44630
2019-07-08,10.46690
2019-07-09,10.47470
2019-07-10,10.47820
2019-07-11,10.48420
2019-07-12,10.49310
2019-07-15,10.51390
2019-07-16,10.52700
2019-07-17,10.52080
2019-07-18,10.52470
2019-07-19,10.52920
2019-07-22,10.52350
2019-07-23,10.52110
2019-07-24,10.52580
2019-07-25,10.51480
2019-07-26,10.51940
2019-07-29,10.54130
2019-07-30,10.55090
2019-07-31,10.56240
2019-08-01,10.57180
2019-08-02,10.59640
2019-08-05,10.58410
2019-08-06,10.59280
2019-08-07,10.60810
2019-08-08,10.61640
2019-08-09,10.61050
2019-08-13,10.62470
2019-08-14,10.61000
2019-08-16,10.62080
2019-08-19,10.62740
2019-08-20,10.63240
2019-08-21,10.64720
2019-08-22,10.65800
2019-08-23,10.66300
2019-08-26,10.67960
2019-08-27,10.68330
2019-08-28,10.68510
2019-08-29,10.68170
2019-08-30,10.68790
2019-09-03,10.70920
2019-09-04,10.72070
2019-09-05,10.71520
2019-09-06,10.71810
2019-09-09,10.72570
2019-09-11,10.72850
2019-09-12,10.72950
2019-09-13,10.73490
2019-09-16,10.73130
2019-09-17,10.72400
2019-09-18,10.74000
2019-09-19,10.74700
2019-09-20,10.71930
2019-09-23,10.72630
2019-09-24,10.71830
2019-09-25,10.72140
2019-09-26,10.72490
2019-09-27,10.72540
2019-09-30,10.74450
2019-10-01,10.75920
2019-10-03,10.77300
2019-10-04,10.76810
2019-10-07,10.77340
2019-10-09,10.77630
2019-10-10,10.77880
2019-10-11,10.78500
2019-10-14,10.79390
2019-10-15,10.80030
2019-10-16,10.80860
2019-10-17,10.81140
2019-10-18,10.81800
2019-10-22,10.83360
2019-10-23,10.84240
2019-10-24,10.84810
2019-10-25,10.85250
2019-10-29,10.86110
2019-10-30,10.87270
2019-10-31,10.89050
2019-11-01,10.89420
2019-11-04,10.90020
2019-11-05,10.89830
2019-11-06,10.89810
2019-11-07,10.90240
2019-11-08,10.89700
2019-11-11,10.89990
2019-11-13,10.91050
2019-11-14,10.91880
2019-11-15,10.92240
2019-11-18,10.93170
2019-11-19,10.93660
2019-11-20,10.93960
2019-11-21,10.94190
2019-11-22,10.94540
2019-11-25,10.95550
2019-11-26,10.95460
2019-11-27,10.95810
2019-11-28,10.96190
2019-11-29,10.96420
2019-12-02,10.96980
2019-12-03,10.97280
2019-12-04,10.97740
2019-12-05,10.95550
2019-12-06,10.95450
2019-12-09,10.94610
2019-12-10,10.95040
2019-12-11,10.94550
2019-12-12,10.95010
2019-12-13,10.94540
2019-12-16,10.95220
2019-12-17,10.95690
2019-12-18,10.96490
2019-12-19,10.96660
2019-12-20,10.97610
2019-12-23,10.97940
2019-12-24,10.97920
2019-12-26,10.97560
2019-12-27,10.98350
2019-12-30,10.98650
2019-12-31,10.98850
2020-01-01,11.00160
2020-01-02,11.00510
2020-01-03,11.01910
2020-01-06,11.02270
2020-01-07,11.02690
2020-01-08,11.02960
2020-01-09,11.03250
2020-01-10,11.03350
2020-01-13,11.03920
2020-01-14,11.03470
2020-01-15,11.03920
2020-01-16,11.04120
2020-01-17,11.04170
2020-01-20,11.05050
2020-01-21,11.05110
2020-01-22,11.06230
2020-01-23,11.06420
2020-01-24,11.06960
2020-01-27,11.07910
2020-01-28,11.08670
2020-01-29,11.08600
2020-01-30,11.08880
2020-01-31,11.09090
2020-02-03,11.10390
2020-02-04,11.10780
2020-02-05,11.11230
2020-02-06,11.14870
2020-02-07,11.16200
2020-02-10,11.17180
2020-02-11,11.17260
2020-02-12,11.16960
2020-02-13,11.17560
2020-02-14,11.17980
2020-02-17,11.18620
2020-02-18,11.18290
2020-02-20,11.17760
