Date,NAV
2026-02-03,10.01900
2026-02-04,10.02000
2026-02-05,10.01900
2026-02-06,10.02200
2026-02-09,10.03400
2026-02-10,10.03600
2026-02-11,10.04700
2026-02-12,10.05700
2026-02-13,9.99000
2026-02-16,10.04200
2026-02-17,10.07400
2026-02-18,10.09900
2026-02-19,9.96900
2026-02-20,10.00700
2026-02-23,10.05300
2026-02-24,10.00100
2026-02-25,10.05700
2026-02-26,10.09000
2026-02-27,9.97300
2026-03-02,9.85600
2026-03-04,9.67700
2026-03-05,9.80800
2026-03-06,9.71500
2026-03-09,9.52800
2026-03-10,9.65900
2026-03-11,9.50300
2026-03-12,9.42400
2026-03-13,9.21300
2026-03-16,9.25100
2026-03-17,9.31900
2026-03-18,9.40000
2026-03-19,9.10900
2026-03-20,9.15300
2026-03-23,8.89900
2026-03-24,9.06400
2026-03-25,9.21000
2026-03-27,9.03100
2026-03-30,8.84400
2026-03-31,8.84300
2026-04-01,8.97300
2026-04-02,8.96200
2026-04-06,9.08400
2026-04-07,9.11800
2026-04-08,9.45700
2026-04-09,9.41600
2026-04-10,9.51900
2026-04-13,9.44900
2026-04-15,9.59300
2026-04-16,9.58500
2026-04-17,9.65800
2026-04-20,9.65500
2026-04-21,9.73900
2026-04-22,9.68300
2026-04-23,9.59900
2026-04-24,9.50800
2026-04-27,9.59400
2026-04-28,9.54900
2026-04-29,9.61000
2026-04-30,9.52900
2026-05-04,9.58000
2026-05-05,9.58200
2026-05-06,9.70400
2026-05-07,9.72800
2026-05-08,9.67000
2026-05-11,9.53900
2026-05-12,9.35300
2026-05-13,9.37900
2026-05-14,9.47500
2026-05-15,9.46400
2026-05-18,9.44800
2026-05-19,9.45000
