Date,NAV
2018-11-28,10.00710
2018-11-29,10.01200
2018-11-30,10.01370
2018-12-03,10.02200
2018-12-04,10.02550
2018-12-05,10.03460
2018-12-06,10.04540
2018-12-07,10.04060
2018-12-10,10.02630
2018-12-11,10.02220
2018-12-12,10.04180
2018-12-13,10.04490
2018-12-14,10.04570
2018-12-17,10.05630
2018-12-18,10.05980
2018-12-19,10.08410
2018-12-20,10.09490
2018-12-21,10.09910
2018-12-24,10.10390
2018-12-26,10.12010
2018-12-27,10.12740
2018-12-28,10.13110
2018-12-31,10.14050
2019-01-01,10.14030
2019-01-02,10.14290
2019-01-03,10.13890
2019-01-04,10.14840
2019-01-07,10.15510
2019-01-08,10.16900
2019-01-09,10.17210
2019-01-10,10.17120
2019-01-11,10.17810
2019-01-14,10.19430
2019-01-15,10.19250
2019-01-16,10.18500
2019-01-17,10.18420
2019-01-18,10.18510
2019-01-21,10.18350
2019-01-22,10.19450
2019-01-23,10.19540
2019-01-24,10.19690
2019-01-25,10.20090
2019-01-28,10.20730
2019-01-29,10.20860
2019-01-30,10.20340
2019-01-31,10.20710
2019-02-01,10.18700
2019-02-04,10.18600
2019-02-05,10.18430
2019-02-06,10.18850
2019-02-07,10.21930
2019-02-08,10.23670
2019-02-11,10.24140
2019-02-12,10.23870
2019-02-13,10.27480
2019-02-14,10.27170
2019-02-15,10.26340
2019-02-18,10.25470
2019-02-20,10.26310
2019-02-21,10.26540
2019-02-22,10.26650
2019-02-25,10.27330
2019-02-26,10.27100
2019-02-27,10.26430
2019-02-28,10.27610
2019-03-01,10.28840
2019-03-05,10.29920
2019-03-06,10.30200
2019-03-07,10.30900
2019-03-08,10.31840
2019-03-11,10.34140
2019-03-12,10.35560
2019-03-13,10.35390
2019-03-14,10.38380
2019-03-15,10.38620
2019-03-18,10.40670
2019-03-19,10.39970
2019-03-20,10.40850
2019-03-22,10.42140
2019-03-25,10.42790
2019-03-26,10.42610
2019-03-27,10.43130
2019-03-28,10.44340
2019-03-29,10.45940
2019-04-02,10.51760
2019-04-03,10.50730
2019-04-04,10.49140
2019-04-05,10.48950
2019-04-08,10.47890
2019-04-09,10.47590
2019-04-10,10.47860
2019-04-11,10.47700
2019-04-12,10.47740
2019-04-15,10.47310
2019-04-16,10.46750
2019-04-18,10.47160
2019-04-22,10.46150
2019-04-23,10.46250
2019-04-24,10.46760
2019-04-25,10.45180
2019-04-26,10.45900
2019-04-30,10.46310
2019-05-02,10.45990
2019-05-03,10.45200
2019-05-06,10.45860
2019-05-07,10.46020
2019-05-08,10.46720
2019-05-09,10.46930
2019-05-10,10.46720
2019-05-13,10.47940
2019-05-14,10.49450
2019-05-15,10.49710
2019-05-16,10.49910
2019-05-17,10.50780
2019-05-20,10.53260
2019-05-21,10.52990
2019-05-22,10.53100
2019-05-23,10.55640
2019-05-24,10.56790
2019-05-27,10.59840
2019-05-28,10.60590
2019-05-29,10.60770
2019-05-30,10.60270
2019-05-31,10.62560
2019-06-03,10.64100
2019-06-04,10.63010
